Day,moduleColor,GO_term,GO_ID,ontology,pvalue,Gene_count,Gene_ratio,Transcript_ID,Protein_name,KEGG_ID
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022471959.1," fibrinolytic enzyme, isozyme C-like",crg:105331210
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022482009.1, lysosomal aspartic protease-like,crg:105337691
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022462646.1, MAM and LDL-receptor class A domain-containing protein 1-like,crg:109617629
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022463070.1, meprin A subunit beta-like,crg:105319685
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022483647.1, meprin A subunit beta-like,crg:105346200
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022474851.1, neuroendocrine convertase 1-like,crg:105344671
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022477432.1, neuroendocrine convertase 2-like,crg:105340113
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022461001.1, plasminogen-like,crg:105338176
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022455675.1, probable serine carboxypeptidase CPVL,crg:105343680
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022482785.1, sonic hedgehog protein-like,crg:105317164
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022460498.1, suppressor of tumorigenicity 14 protein homolog,crg:105335512
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022451097.1, tryptase-2-like,crg:105348513
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022440898.1, tryptase-2-like,crg:105317979
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022437244.1, ubiquitin carboxyl-terminal hydrolase 47-like,crg:105317114
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022476334.1, uncharacterized,crg:105333177
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022475987.1, uncharacterized,crg:105324475
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022476331.1, uncharacterized,crg:105333177
Day2,blue,peptidase activity,GO:0008233,MF,1.12E-16,29,0.023966942,XM_022487059.1, uncharacterized,crg:105331752
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022478691.1, cysteine proteinase inhibitor 8-like,crg:105333177
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022478788.1, cysteine proteinase inhibitor 8-like,crg:105333177
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022487808.1, follistatin-related protein 3-like,crg:105340356
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022468543.1, ganglioside GM2 activator-like,crg:105320698
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022467573.1, kunitz-type protease inhibitor 1-like,crg:105325226
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022467480.1, kunitz-type U19-barytoxin-Tl1a-like,crg:105325226
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022439790.1, metalloproteinase inhibitor 3-like,crg:105327546
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022471194.1, microsomal glutathione S-transferase 2-like,crg:105330981
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022456086.1, mucin-19-like,crg:105342955
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022449988.1, mucin-5AC-like,crg:105342497
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022456092.1, uncharacterized,crg:105342959
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022476334.1, uncharacterized,crg:105333177
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022471169.1, uncharacterized,crg:105346019
Day2,blue,enzyme regulator activity,GO:0030234,MF,1.49E-05,14,0.020926756,XM_022476331.1, uncharacterized,crg:105333177
Day2,blue,lipid binding,GO:0008289,MF,0.021062935,5,0.011737089,XM_022461106.1, annexin A4-like,crg:105335791
Day2,blue,lipid binding,GO:0008289,MF,0.021062935,5,0.011737089,XM_022488849.1, apolipoprotein D-like,crg:105320009
Day2,blue,lipid binding,GO:0008289,MF,0.021062935,5,0.011737089,XM_022473993.1, fatty acid-binding protein-like,crg:105319548
Day2,blue,lipid binding,GO:0008289,MF,0.021062935,5,0.011737089,XM_022479278.1, fatty acid-binding protein-like,crg:105319548
Day2,blue,lipid binding,GO:0008289,MF,0.021062935,5,0.011737089,XM_022473122.1, steroid hormone receptor ERR2-like,crg:105345246
Day2,blue,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",GO:0016810,MF,0.048703097,3,0.018867925,XM_022478277.1," arginase, hepatic-like",crg:105339545
Day2,blue,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",GO:0016810,MF,0.048703097,3,0.018867925,XM_022433377.1, peptidoglycan-recognition protein SC2-like,crg:105322786
Day2,blue,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",GO:0016810,MF,0.048703097,3,0.018867925,XM_022450003.1, peptidoglycan recognition protein-like,crg:105325082
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022437003.1, adenylate kinase 9-like,crg:105318231
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022486148.1, arginine-glutamic acid dipeptide repeats protein-like,crg:105338734
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022457281.1, calcium homeostasis endoplasmic reticulum protein-like,crg:105348084
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022436838.1, cyclic AMP-responsive element-binding protein 3-like protein 1,crg:105326649
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022459991.1, DNA-binding protein RFX2-like,crg:105334783
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022471844.1, ETS translocation variant 5-like,crg:105347388
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022490532.1, forkhead box C1-A-like,crg:105318190
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022460388.1, forkhead box protein K1-like,crg:105320036
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022490536.1," GDP-mannose 4,6 dehydratase-like",crg:105321095
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022443255.1, hepatic leukemia factor-like,crg:105322188
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022446499.1, hepatic leukemia factor-like,crg:105322188
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022477624.1, hepatocyte nuclear factor 3-beta-like,crg:105340839
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022457683.1, histone acetyltransferase KAT6B-like,crg:105347397
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022477697.1, homeobox protein Meis1-like,crg:105337870
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022474323.1, homeobox protein otx5-B-like,crg:105319919
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022479607.1, la-related protein 6-like,crg:105317819
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022457155.1, lethal(3)malignant brain tumor-like protein 3,crg:105327575
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022484910.1, MDS1 and EVI1 complex locus protein EVI1-like,crg:105330257
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022462582.1, myelin regulatory factor-like,crg:105324981
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022489391.1, negative elongation factor A-like,crg:105322576
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022445898.1, nicotinamide phosphoribosyltransferase-like,crg:105342526
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022458693.1, nuclear factor 1 X-type-like,crg:105335527
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022477314.1, nuclear factor erythroid 2-related factor 2-like,crg:105321326
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022431214.1," probable 3',5'-cyclic phosphodiesterase pde-5",crg:105324662
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022459927.1, probable global transcription activator SNF2L2,crg:105331426
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022475534.1, prospero homeobox protein 1-like,crg:105345931
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022476749.1, putative transcription factor p65 homolog,crg:105319044
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022472372.1, RNA polymerase-associated protein LEO1-like,crg:105321231
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022458798.1, sperm flagellar protein 2-like,crg:105318915
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022461435.1, sperm flagellar protein 2-like,crg:105318915
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022485889.1, splicing factor 3A subunit 1-like,crg:105347185
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022484537.1, squamous cell carcinoma antigen recognized by T-cells 3-like,crg:105328438
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022476504.1, SURP and G-patch domain-containing protein 1-like,crg:105346768
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022444089.1," thioredoxin reductase 1, cytoplasmic-like",crg:105322705
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022480756.1, transcription elongation factor SPT6-like,crg:105338492
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022442443.1, transcription factor GATA-3-like,crg:105338270
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022468927.1, transcription factor GATA-4-like,crg:105332606
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022475504.1, U3 small nucleolar ribonucleoprotein protein MPP10-like,crg:105347537
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022469530.1, V-type proton ATPase catalytic subunit A-like,crg:105321678
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022457382.1, WW domain-binding protein 11-like,crg:105340745
Day2,brown,cellular nitrogen compound metabolic process,GO:0034641,BP,2.85E-08,41,0.015315652,XM_022458480.1, zinc finger protein GLIS3-like,crg:105320636
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022447390.1, PAB-dependent poly(A)-specific ribonuclease subunit PAN2-like,crg:105333996
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022453791.1, pre-mRNA-processing factor 40 homolog A-like,crg:105326953
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022463317.1, pre-mRNA-splicing factor RBM22-like,crg:105347056
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022465018.1, pre-mRNA 3'-end-processing factor FIP1-like,crg:105323483
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022464900.1, pre-mRNA 3'-end-processing factor FIP1-like,crg:105318324
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022466084.1, protein CASC3-like,crg:105345158
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022485704.1, RNA-binding protein 39-like,crg:105318988
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022461883.1, splicing factor 1-like,crg:105342130
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022449232.1, splicing factor 3B subunit 1-like,crg:105333111
Day2,brown,mRNA processing,GO:0006397,BP,1.02E-07,10,0.053763441,XM_022467522.1, THO complex subunit 2-like,crg:105330153
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022486148.1, arginine-glutamic acid dipeptide repeats protein-like,crg:105338734
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022478739.1," cholesterol 25-hydroxylase-like protein 1, member 2",crg:105321530
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022436838.1, cyclic AMP-responsive element-binding protein 3-like protein 1,crg:105326649
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022472455.1," dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like",crg:105345932
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022459991.1, DNA-binding protein RFX2-like,crg:105334783
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022477205.1, DNA helicase INO80-like,crg:105342401
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022462321.1, DNA ligase 1-like,crg:105325665
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022485433.1, DNA polymerase delta subunit 3-like,crg:105343553
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022471844.1, ETS translocation variant 5-like,crg:105347388
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022490532.1, forkhead box C1-A-like,crg:105318190
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022460388.1, forkhead box protein K1-like,crg:105320036
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022490536.1," GDP-mannose 4,6 dehydratase-like",crg:105321095
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022446499.1, hepatic leukemia factor-like,crg:105322188
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022443255.1, hepatic leukemia factor-like,crg:105322188
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022477624.1, hepatocyte nuclear factor 3-beta-like,crg:105340839
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022457683.1, histone acetyltransferase KAT6B-like,crg:105347397
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022477697.1, homeobox protein Meis1-like,crg:105337870
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022474323.1, homeobox protein otx5-B-like,crg:105319919
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022457155.1, lethal(3)malignant brain tumor-like protein 3,crg:105327575
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022484910.1, MDS1 and EVI1 complex locus protein EVI1-like,crg:105330257
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022462582.1, myelin regulatory factor-like,crg:105324981
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022489391.1, negative elongation factor A-like,crg:105322576
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022445898.1, nicotinamide phosphoribosyltransferase-like,crg:105342526
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022458693.1, nuclear factor 1 X-type-like,crg:105335527
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022477314.1, nuclear factor erythroid 2-related factor 2-like,crg:105321326
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022459927.1, probable global transcription activator SNF2L2,crg:105331426
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022475534.1, prospero homeobox protein 1-like,crg:105345931
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022476749.1, putative transcription factor p65 homolog,crg:105319044
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022472372.1, RNA polymerase-associated protein LEO1-like,crg:105321231
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022480756.1, transcription elongation factor SPT6-like,crg:105338492
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022442443.1, transcription factor GATA-3-like,crg:105338270
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022468927.1, transcription factor GATA-4-like,crg:105332606
Day2,brown,biosynthetic process,GO:0009058,BP,0.000219905,33,0.010919921,XM_022458480.1, zinc finger protein GLIS3-like,crg:105320636
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022477205.1, DNA helicase INO80-like,crg:105342401
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022457683.1, histone acetyltransferase KAT6B-like,crg:105347397
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022486611.1, inhibitor of growth protein 5-like,crg:105332030
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022459927.1, probable global transcription activator SNF2L2,crg:105331426
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022471276.1, protein Red-like,crg:105331327
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022469350.1, protein Red-like,crg:105335214
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022472372.1, RNA polymerase-associated protein LEO1-like,crg:105321231
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022488366.1, SWI/SNF complex subunit SMARCC2-like,crg:105323254
Day2,brown,chromosome organization,GO:0051276,BP,0.002016255,9,0.024930748,XM_022438275.1, trithorax group protein osa-like,crg:105347668
Day2,brown,protein targeting,GO:0006605,BP,0.012697243,2,0.042553191,XM_022441013.1, mitochondrial-processing peptidase subunit beta-like,crg:105348562
Day2,brown,protein targeting,GO:0006605,BP,0.012697243,2,0.042553191,XR_002638562.1, signal recognition particle receptor subunit alpha-like,crg:105325007
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022464576.1, advillin-like,crg:105321001
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022474867.1, band 4.1-like protein 3,crg:105344453
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022464559.1, centrosome-associated protein 350-like,crg:105322268
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022467035.1, centrosome-associated protein 350-like,crg:105322268
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022458248.1," microtubule-actin cross-linking factor 1, isoforms 1/2/3/5-like",crg:105323136
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022440178.1, neural Wiskott-Aldrich syndrome protein-like,crg:105323415
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022445253.1, nuclear protein MDM1-like,crg:105337308
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022437425.1, titin homolog,crg:105342063
Day2,brown,cytoskeleton organization,GO:0007010,BP,0.031753919,9,0.017821782,XM_022457685.1, uncharacterized,crg:105332198
Day2,brown,mitotic nuclear division,GO:0140014,BP,0.034888541,2,0.046511628,XM_022469350.1, protein Red-like,crg:105335214
Day2,brown,mitotic nuclear division,GO:0140014,BP,0.034888541,2,0.046511628,XM_022471276.1, protein Red-like,crg:105331327
Day2,brown,protein maturation,GO:0051604,BP,0.038859587,2,0.03030303,XM_022441013.1, mitochondrial-processing peptidase subunit beta-like,crg:105348562
Day2,brown,protein maturation,GO:0051604,BP,0.038859587,2,0.03030303,XM_022476536.1, presenilin-1-like,crg:105337858
Day2,brown,ribosome biogenesis,GO:0042254,BP,0.042334832,3,0.011904762,XM_022476705.1, 60S acidic ribosomal protein P0-like,crg:105319364
Day2,brown,ribosome biogenesis,GO:0042254,BP,0.042334832,3,0.011904762,XM_022455477.1, 60S acidic ribosomal protein P0-like,crg:105319364
Day2,brown,ribosome biogenesis,GO:0042254,BP,0.042334832,3,0.011904762,XM_022475504.1, U3 small nucleolar ribonucleoprotein protein MPP10-like,crg:105347537
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022471734.1, cytoplasmic dynein 1 intermediate chain 2-like,crg:105324771
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022461396.1," dynein beta chain, ciliary-like",crg:105329886
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022464462.1," dynein beta chain, flagellar outer arm-like",crg:105319228
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022464726.1," dynein beta chain, flagellar outer arm-like",crg:105343954
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022484411.1," dynein heavy chain 10, axonemal-like",crg:105330782
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022484304.1," dynein heavy chain 5, axonemal-like",crg:105327226
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022449485.1, kinesin-like protein KIF21A,crg:105336357
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022467790.1, kinesin-like protein KIF28P,crg:105330231
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022472430.1, kinesin-like protein KIF9,crg:105329829
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022450908.1, tubulin alpha-1A chain,crg:105347347
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022464957.1, uncharacterized,crg:105319624
Day2,brown,biological_process,GO:0008150,BP,0.047507861,12,0.013422819,XM_022471530.1, uncharacterized,crg:105327928
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022489931.1, activating signal cointegrator 1 complex subunit 1-like,crg:105327503
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022457379.1, ankyrin repeat domain-containing protein 17-like,crg:105323237
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022457281.1, calcium homeostasis endoplasmic reticulum protein-like,crg:105348084
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022433705.1, eukaryotic translation initiation factor 4 gamma 2-like,crg:105317347
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022479607.1, la-related protein 6-like,crg:105317819
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022434973.1, poly(rC)-binding protein 3-like,crg:105346945
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022466084.1, protein CASC3-like,crg:105345158
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022485704.1, RNA-binding protein 39-like,crg:105318988
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022485495.1, RNA-binding protein Musashi homolog Rbp6-like,crg:105336239
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022461883.1, splicing factor 1-like,crg:105342130
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022485889.1, splicing factor 3A subunit 1-like,crg:105347185
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022476504.1, SURP and G-patch domain-containing protein 1-like,crg:105346768
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022483637.1, vigilin-like,crg:105325039
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022483812.1, vigilin-like,crg:105325039
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022464232.1, YTH domain-containing protein 1-like,crg:105342344
Day2,brown,RNA binding,GO:0003723,MF,5.70E-07,16,0.029090909,XM_022464233.1, YTH domain-containing protein 1-like,crg:105342945
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022464576.1, advillin-like,crg:105321001
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022474867.1, band 4.1-like protein 3,crg:105344453
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022464559.1, centrosome-associated protein 350-like,crg:105322268
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022467035.1, centrosome-associated protein 350-like,crg:105322268
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022443743.1, gelsolin-like protein 2,crg:105321001
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022449485.1, kinesin-like protein KIF21A,crg:105336357
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022467790.1, kinesin-like protein KIF28P,crg:105330231
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022472430.1, kinesin-like protein KIF9,crg:105329829
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022468369.1, microtubule-actin cross-linking factor 1-like,crg:105327339
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022458248.1," microtubule-actin cross-linking factor 1, isoforms 1/2/3/5-like",crg:105323136
Day2,brown,cytoskeletal protein binding,GO:0008092,MF,1.60E-06,21,0.030656934,XM_022467654.1," myosin heavy chain, striated muscle-like",crg:105338907
