"","TranscriptID","fullID","Function","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"2245","XM_022464491.1","XM_022464491.1 PREDICTED: Crassostrea virginica uncharacterized LOC111122643 (LOC111122643), mRNA"," uncharacterized LOC111122643 (LOC111122643), mRNA","LOC111122643",114.798164761112,0.698719321267816,0.72670025432176,0.961495908543394,0.336302881706585,0.738079131311147,23.0559489241411,90.7850917197297,91.5164008162487,145.823671539058,134.232658654641,83.4421416527009,156.446131990851,109.610548053389,152.506484958339,126.818593244659,148.542140818479
"3972","XM_022483980.1","XM_022483980.1 PREDICTED: Crassostrea virginica uncharacterized LOC111134695 (LOC111134695), mRNA"," uncharacterized LOC111134695 (LOC111134695), mRNA","LOC111134695",95.8115695268222,-0.677178705219877,0.704213119607397,-0.961610464737447,0.336245312842798,0.738079131311147,48.0332269252939,70.9584624935818,110.193217309361,82.7647865491949,58.5742510492981,98.4429761071191,60.0918917580754,107.516078982305,206.710597082086,108.818534848643,101.823241690086
"3344","XM_022477253.1","XM_022477253.1 PREDICTED: Crassostrea virginica receptor expression-enhancing protein 5-like (LOC111130333), transcript variant X1, mRNA"," receptor expression-enhancing protein 5-like (LOC111130333), transcript variant X1, mRNA","LOC111130333",389.199487799352,-0.452514478096099,0.471411890755912,-0.959913160804003,0.337098921939943,0.738977327057779,409.243093403504,384.010502906443,370.734807388273,391.162145952742,449.069258044619,266.264811565922,462.085926277614,219.919252463806,379.428784866228,489.274314582621,460.001468341095
"3862","XM_022482813.1","XM_022482813.1 PREDICTED: Crassostrea virginica uncharacterized LOC111134041 (LOC111134041), mRNA"," uncharacterized LOC111134041 (LOC111134041), mRNA","LOC111134041",93.5611649656392,1.94035401366154,2.02129130366813,0.959957632103938,0.337076538649894,0.738977327057779,122.965060928752,108.524707343125,172.760552561286,166.514868176356,130.978533596347,263.452155105719,30.0459458790377,11.1705017124473,0,0,22.7604893189604
"4888","XR_002639151.1","XR_002639151.1 PREDICTED: Crassostrea virginica uncharacterized LOC111132908 (LOC111132908), ncRNA"," uncharacterized LOC111132908 (LOC111132908), ncRNA","LOC111132908",23.9113519565109,1.28721495097502,1.34149125449714,0.95954032250291,0.337286616461154,0.739052240165678,0,15.652602020643,32.684428862946,14.7794261694991,31.7277193183698,14.063282301017,41.4426839710865,46.7764759208731,19.2929890609947,28.6364565391166,17.968807357074
"209","XM_022433727.1","XM_022433727.1 PREDICTED: Crassostrea virginica temptin-like (LOC111101285), mRNA"," temptin-like (LOC111101285), mRNA","LOC111101285",210.483596235659,0.405943238243884,0.423960527644032,0.957502436605902,0.338313717143231,0.740965529721345,280.514045243716,126.264322966521,199.841936476298,240.411999023852,215.585785112,215.636995282261,214.465889550372,242.958412245729,203.035742022849,169.364185817061,207.240244851587
"192","XM_022433497.1","XM_022433497.1 PREDICTED: Crassostrea virginica succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial-like (LOC111101152), transcript variant X1, mRNA"," succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial-like (LOC111101152), transcript variant X1, mRNA","LOC111101152",111.112711796279,0.446621053641412,0.466879249099093,0.956609347070422,0.338764469231098,0.74116719148112,55.7185432333409,96.0026257266107,116.73010308195,99.5148028746272,119.589095892317,108.756049794532,102.570642828439,166.161212972654,107.489510482685,122.727670881928,126.97957198999
"241","XM_022434172.1","XM_022434172.1 PREDICTED: Crassostrea virginica uncharacterized LOC111101617 (LOC111101617), mRNA"," uncharacterized LOC111101617 (LOC111101617), mRNA","LOC111101617",25.8522313827935,1.08148123122198,1.13077751179264,0.956404969097315,0.338867675207716,0.74116719148112,0,26.0876700344051,25.2137022657012,36.4559178847644,32.5412505829434,22.5012516816272,33.1541471768692,30.7188797092301,27.5614129442781,26.1819031214781,23.958409809432
"377","XM_022436772.1","XM_022436772.1 PREDICTED: Crassostrea virginica serine/threonine-protein kinase PLK1-like (LOC111103474), mRNA"," serine/threonine-protein kinase PLK1-like (LOC111103474), mRNA","LOC111103474",97.2940629179569,2.35554222625795,2.46173185008712,0.956863854271778,0.338635977401775,0.74116719148112,0,117.916268555511,45.7582004081243,110.35304873226,131.792064860921,103.130736874125,133.652655806754,213.635845250555,86.3590938920713,127.636777717205,0
"333","XM_022435827.1","XM_022435827.1 PREDICTED: Crassostrea virginica histone-binding protein RBBP7-like (LOC111102893), partial mRNA"," histone-binding protein RBBP7-like (LOC111102893), partial mRNA","LOC111102893",8.11395314430829,3.16085536827774,3.30646585698898,0.955961895567905,0.339091485997267,0.74131989718022,0,0,8.40456742190039,13.7941310915325,16.2706252914717,8.43796938061021,8.28853679421729,16.057596211643,0,18.0000583960162,0
"3309","XM_022476890.1","XM_022476890.1 PREDICTED: Crassostrea virginica bromodomain adjacent to zinc finger domain protein 1A-like (LOC111130152), transcript variant X1, mRNA"," bromodomain adjacent to zinc finger domain protein 1A-like (LOC111130152), transcript variant X1, mRNA","LOC111130152",123.247565315721,3.09135983079733,3.24210786443278,0.95350307887988,0.340335236951949,0.7436939123695,0,157.569527007807,147.546850295585,70.9412456135956,186.298659587351,145.320583777176,219.646225046758,306.490640735273,0,121.909486409382,0
"4130","XM_022485712.1","XM_022485712.1 PREDICTED: Crassostrea virginica THO complex subunit 5 homolog (LOC111135555), transcript variant X1, mRNA"," THO complex subunit 5 homolog (LOC111135555), transcript variant X1, mRNA","LOC111135555",68.0335050690997,1.4084081586197,1.47755059357541,0.95320469210574,0.340486369518566,0.7436939123695,0,37.5662448495433,81.2441517450371,87.6912619390279,86.2343140448,89.0674545731077,76.66896534651,87.2695446284946,92.7900902457362,67.9093112213337,41.9272171665061
"1255","XM_022454299.1","XM_022454299.1 PREDICTED: Crassostrea virginica acyl-CoA-binding protein-like (LOC111115532), mRNA"," acyl-CoA-binding protein-like (LOC111115532), mRNA","LOC111115532",285.802530414116,-0.36529882544396,0.3834274436122,-0.952719560192528,0.340732180059273,0.743893294696299,190.211578624164,210.788373877993,266.144635026846,392.147441030709,379.919100555864,227.825173276476,215.50195664965,165.463056615626,371.160360982945,364.092090283054,360.574067631952
"2023","XM_022462427.1","XM_022462427.1 PREDICTED: Crassostrea virginica STAM-binding protein-like (LOC111121253), mRNA"," STAM-binding protein-like (LOC111121253), mRNA","LOC111121253",95.6225919407046,1.43975552835591,1.51197100360391,0.952237526330951,0.340976533406615,0.744089316327943,0,41.7402720550481,108.325535660049,115.279524122093,127.724408538053,105.943393334328,94.2821060342217,148.707304046955,100.13980036421,103.09124354082,106.614923651973
"1693","XM_022460008.1","XM_022460008.1 PREDICTED: Crassostrea virginica ATP-dependent RNA helicase dbp2-like (LOC111119633), transcript variant X2, mRNA"," ATP-dependent RNA helicase dbp2-like (LOC111119633), transcript variant X2, mRNA","LOC111119633",166.752513047573,-0.233333145668445,0.24522776192173,-0.95149563752459,0.341352832024839,0.744235748807779,186.36892047014,238.96305751515,180.231279158531,173.411933722123,158.638596591849,162.196522538396,141.941192600971,159.877805759402,151.587771193529,148.09138953086,132.969174442348
"3726","XM_022481123.1","XM_022481123.1 PREDICTED: Crassostrea virginica NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like (LOC111133037), mRNA"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like (LOC111133037), mRNA","LOC111133037",209.962019860252,0.307933587874986,0.323608121021918,0.951563226851559,0.341318538566991,0.744235748807779,205.582211240258,162.787061014688,208.246503898199,231.544343322152,261.957067192694,163.134074691797,241.403634131579,210.145063465415,196.604745669184,205.364302609093,222.813211227718
"2344","XM_022465985.1","XM_022465985.1 PREDICTED: Crassostrea virginica CD109 antigen-like (LOC111123575), transcript variant X1, mRNA"," CD109 antigen-like (LOC111123575), transcript variant X1, mRNA","LOC111123575",502.918290386119,-0.444821421689822,0.467818086101029,-0.950842720505164,0.341684222474824,0.744341591363199,760.846314496655,391.315050516076,489.332592119534,319.23560526118,351.445506295789,346.89429675842,533.574556127738,732.366018522327,677.092044664432,551.456334496131,378.542874989026
"4363","XM_022487780.1","XM_022487780.1 PREDICTED: Crassostrea virginica uncharacterized LOC111136708 (LOC111136708), transcript variant X1, mRNA"," uncharacterized LOC111136708 (LOC111136708), transcript variant X1, mRNA","LOC111136708",56.4118228963982,0.404385489899035,0.425314926175704,0.950790731788185,0.341710618386512,0.744341591363199,28.8199361551763,44.8707924591767,42.0228371095019,63.0588849898627,52.879532197283,42.189846903051,68.3804285522927,69.1174793457677,65.2286773014581,58.9092820233256,85.0523548234837
"2535","XM_022468642.1","XM_022468642.1 PREDICTED: Crassostrea virginica uncharacterized LOC111125139 (LOC111125139), mRNA"," uncharacterized LOC111125139 (LOC111125139), mRNA","LOC111125139",411.092287480257,0.521931679088603,0.549444239256541,0.949926565423335,0.342149567357026,0.744960659093949,620.589291874797,256.702673138546,369.800966563617,536.9858174918,542.625353470581,728.478023192681,343.974276960018,238.071317746533,281.126412031637,229.909836785479,373.75119302714
"854","XM_022445898.1","XM_022445898.1 PREDICTED: Crassostrea virginica nicotinamide phosphoribosyltransferase-like (LOC111109680), mRNA"," nicotinamide phosphoribosyltransferase-like (LOC111109680), mRNA","LOC111109680",40.5448823402103,2.16712011492011,2.28466390565048,0.948550948592634,0.34284904864579,0.746146166447031,0,53.2188468701864,19.6106573177676,31.5294424949314,56.9471885201509,65.6286507380794,63.2000930559069,65.626697560628,39.5046918867986,50.7274372978637,0
"2457","XM_022467619.1","XM_022467619.1 PREDICTED: Crassostrea virginica cilia- and flagella-associated protein 157-like (LOC111124606), mRNA"," cilia- and flagella-associated protein 157-like (LOC111124606), mRNA","LOC111124606",166.218725340851,0.209716810037481,0.221319226853036,0.947576100908487,0.343345297566583,0.746888505415964,159.470313391976,185.744210644964,164.355985139385,175.382523878056,208.264003730838,177.197356992814,156.446131990851,157.08518033129,147.912916134292,161.182341091599,135.365015423291
"2632","XM_022469845.1","XM_022469845.1 PREDICTED: Crassostrea virginica spermatogenesis-associated serine-rich protein 2-like (LOC111125758), transcript variant X2, mRNA"," spermatogenesis-associated serine-rich protein 2-like (LOC111125758), transcript variant X2, mRNA","LOC111125758",64.4030196850437,2.27716186143164,2.40451099509262,0.947037408470623,0.343619717186434,0.747147840350269,0,96.0026257266107,42.0228371095019,108.382458576327,47.1848133452679,84.3796938061021,107.750978324825,107.516078982305,35.8298368275615,79.3638938369803,0
"373","XM_022436733.1","XM_022436733.1 PREDICTED: Crassostrea virginica neuronal acetylcholine receptor subunit alpha-6-like (LOC111103449), mRNA"," neuronal acetylcholine receptor subunit alpha-6-like (LOC111103449), mRNA","LOC111103449",50.8213572614404,2.148989563009,2.27159268807288,0.946027681059367,0.344134467727663,0.747178550504789,0,38.6097516509195,28.9490655643236,67.9853603796958,61.8283761075924,69.3788593516839,61.1279588573525,85.8732319144387,79.0093837735972,66.2729422762413,0
"452","XM_022437873.1","XM_022437873.1 PREDICTED: Crassostrea virginica DNA ligase 1-like (LOC111104112), transcript variant X3, mRNA"," DNA ligase 1-like (LOC111104112), transcript variant X3, mRNA","LOC111104112",120.322037975891,0.424217263965616,0.448861557979505,0.945096002150815,0.344609866171707,0.747178550504789,144.099680775882,87.654571315601,173.694393385941,132.029540447525,159.452127856423,149.07079239078,87.0296363392816,127.762613336116,81.765525068025,87.5457385624422,93.437798256785
"747","XM_022443918.1","XM_022443918.1 PREDICTED: Crassostrea virginica 26S proteasome non-ATPase regulatory subunit 14 (LOC111108200), mRNA"," 26S proteasome non-ATPase regulatory subunit 14 (LOC111108200), mRNA","LOC111108200",109.532683830948,-0.263786943242783,0.279264999014053,-0.944575740512002,0.344875517079693,0.747178550504789,82.6171503115055,101.220159733492,113.928580607983,94.5883274847941,121.216158421464,97.5054239537179,104.642777026993,102.62898448311,135.050923426963,129.273146662298,122.187890028103
"1470","XM_022457746.1","XM_022457746.1 PREDICTED: Crassostrea virginica 26S proteasome non-ATPase regulatory subunit 12-like (LOC111118338), mRNA"," 26S proteasome non-ATPase regulatory subunit 12-like (LOC111118338), mRNA","LOC111118338",68.0996174920333,2.21298530408313,2.33771674555402,0.94664390298435,0.343820264469162,0.747178550504789,0,27.1311768357813,36.4197921615684,36.4559178847644,110.640251982008,0,133.652655806754,175.237245614017,65.2286773014581,92.4548453977194,71.8752294282961
"2859","XM_022471824.1","XM_022471824.1 PREDICTED: Crassostrea virginica retinoblastoma-binding protein 5-like (LOC111126900), transcript variant X1, mRNA"," retinoblastoma-binding protein 5-like (LOC111126900), transcript variant X1, mRNA","LOC111126900",42.4556251415032,2.82775980120352,2.98998740841572,0.945743046691235,0.344279660819444,0.747178550504789,0,0,50.4274045314023,67.0000653017292,51.2524696681358,61.8784421244748,80.8132337436186,54.4561958481806,34.9111230627522,66.2729422762413,0
"4083","XM_022485204.1","XM_022485204.1 PREDICTED: Crassostrea virginica putative tyrosinase-like protein tyr-3 (LOC111135278), transcript variant X2, mRNA"," putative tyrosinase-like protein tyr-3 (LOC111135278), transcript variant X2, mRNA","LOC111135278",15.9376068226917,-4.90158681435552,5.18499657546986,-0.945340414985973,0.344485111565292,0.747178550504789,48.0332269252939,0,40.1551554601908,42.367688352564,0,32.8143253690397,0,0,11.9432789425205,0,0
"4171","XM_022486148.1","XM_022486148.1 PREDICTED: Crassostrea virginica arginine-glutamic acid dipeptide repeats protein-like (LOC111135789), transcript variant X1, mRNA"," arginine-glutamic acid dipeptide repeats protein-like (LOC111135789), transcript variant X1, mRNA","LOC111135789",269.549944442377,-0.352965828734503,0.373361847819871,-0.945371978405227,0.344469002884448,0.747178550504789,332.389930323034,274.442288761941,274.549202448746,260.117900583184,249.754098224091,144.383031623775,275.593848407725,313.472204305553,309.606538740724,286.364565391166,244.375780056207
"4731","XR_002636360.1","XR_002636360.1 PREDICTED: Crassostrea virginica interferon alpha-inducible protein 27-like protein 2B (LOC111112744), transcript variant X3, misc_RNA"," interferon alpha-inducible protein 27-like protein 2B (LOC111112744), transcript variant X3, misc_RNA","LOC111112744",258.208570732121,0.293191398945258,0.310374383689501,0.944637877198549,0.344843782586082,0.747178550504789,301.648665090846,206.614346672488,299.762904714447,314.309129871347,276.600629955019,358.144922599233,236.223298635193,207.352438037303,228.759727437508,183.273321850346,227.604893189604
"3889","XM_022483110.1","XM_022483110.1 PREDICTED: Crassostrea virginica puromycin-sensitive aminopeptidase-like (LOC111134238), mRNA"," puromycin-sensitive aminopeptidase-like (LOC111134238), mRNA","LOC111134238",115.766339302438,1.44361552336116,1.53229618829819,0.942125637579564,0.346128320022795,0.749555435263039,0,46.9578060619291,127.936192977817,131.044245369559,147.249158887819,126.569540709153,148.157595196634,157.783336688318,130.457354602916,121.909486409382,135.365015423291
"3994","XM_022484306.1","XM_022484306.1 PREDICTED: Crassostrea virginica interaptin-like (LOC111134844), mRNA"," interaptin-like (LOC111134844), mRNA","LOC111134844",54.1033844507029,4.52520312651328,4.80584442601808,0.941604164715475,0.346395336705586,0.749715564812951,0,0,58.8319719533027,109.367753654293,135.859721183789,53.4404727438646,0,178.728027399157,0,58.9092820233256,0
"4539","XM_022489225.1","XM_022489225.1 PREDICTED: Crassostrea virginica FACT complex subunit SSRP1-like (LOC111137659), transcript variant X4, mRNA"," FACT complex subunit SSRP1-like (LOC111137659), transcript variant X4, mRNA","LOC111137659",202.768888334802,0.257830626823707,0.273887845460763,0.941373014892126,0.346513737372002,0.749715564812951,184.447591393129,227.484482700012,162.488303490074,160.603097708557,155.384471533555,185.635326373425,246.583969627964,303.698015307161,184.661466726663,208.637040499278,210.834006323002
"1254","XM_022454290.1","XM_022454290.1 PREDICTED: Crassostrea virginica antistasin-like (LOC111115527), transcript variant X1, mRNA"," antistasin-like (LOC111115527), transcript variant X1, mRNA","LOC111115527",16.6004923824848,-3.72427868172043,3.95889059065077,-0.940737965963397,0.346839157801794,0.750082527249702,28.8199361551763,0,18.676816493112,15.7647212474657,26.8465317309283,76.879276578893,0,0,15.6181340017576,0,0
"4654","XM_022490330.1","XM_022490330.1 PREDICTED: Crassostrea virginica coiled-coil domain-containing protein 65-like (LOC111138395), transcript variant X1, mRNA"," coiled-coil domain-containing protein 65-like (LOC111138395), transcript variant X1, mRNA","LOC111138395",109.756905672275,0.575717768508551,0.612265844034541,0.940306852191598,0.347060185819943,0.750223500016706,140.257022621858,122.090295761016,106.457854010738,101.48539303056,153.757409004408,121.881779942147,141.941192600971,85.1750755574108,39.5046918867986,96.5457677604503,98.2294802186714
"549","XM_022439424.1","XM_022439424.1 PREDICTED: Crassostrea virginica quinone oxidoreductase-like protein 1 (LOC111105250), mRNA"," quinone oxidoreductase-like protein 1 (LOC111105250), mRNA","LOC111105250",36.9206916461994,-2.27564059455581,2.42733892284428,-0.937504265736935,0.348499230546147,0.752658275392172,32.6625943091998,43.8272856578005,72.8395843231367,56.1618194440965,0,0,21.7574090848204,32.115192423286,57.878967182984,43.363777044948,45.5209786379209
"2751","XM_022470796.1","XM_022470796.1 PREDICTED: Crassostrea virginica protein mab-21-like 2 (LOC111126278), mRNA"," protein mab-21-like 2 (LOC111126278), mRNA","LOC111126278",138.464646485467,0.278900376353411,0.29748566417314,0.937525433800695,0.34848834718394,0.752658275392172,134.493035390823,134.61237737753,131.671556276439,144.838376461091,135.046189919215,137.820166549967,130.544454508922,175.237245614017,114.839220601159,121.091301936836,162.917186704138
"4891","XR_002639218.1","XR_002639218.1 PREDICTED: Crassostrea virginica uncharacterized LOC111133283 (LOC111133283), ncRNA"," uncharacterized LOC111133283 (LOC111133283), ncRNA","LOC111133283",32.1703077404878,-0.708747384203348,0.757403426012675,-0.935759411512732,0.349397073638785,0.75425897421395,21.1346198471293,52.1753400688102,42.9566779341576,45.3235735864639,33.354781847517,29.0641167554352,10.3606709927716,29.3225669951742,33.992409297943,28.6364565391166,27.5521712808468
"1715","XM_022460148.1","XM_022460148.1 PREDICTED: Crassostrea virginica ADP,ATP carrier protein 3, mitochondrial-like (LOC111119713), mRNA"," ADP,ATP carrier protein 3, mitochondrial-like (LOC111119713), mRNA","LOC111119713",4415.39007835914,0.20986873943174,0.224639484540081,0.934246888348316,0.350176554156815,0.755264306322092,4394.07959912589,4331.59673251262,3993.10336622734,3545.09169052385,4007.45500928948,3980.84644334121,4594.95758529421,6575.2365704893,4036.82828257193,4119.55881927006,4990.53676330469
"4412","XM_022488079.1","XM_022488079.1 PREDICTED: Crassostrea virginica uncharacterized LOC111136911 (LOC111136911), mRNA"," uncharacterized LOC111136911 (LOC111136911), mRNA","LOC111136911",327.460916686167,-0.226535201140669,0.242424444157681,-0.934456927096523,0.350068244541693,0.755264306322092,338.153917554069,299.48645199497,309.101312961003,361.603293613744,404.325038493072,366.582891979843,290.098787797605,202.465343538108,374.835216042182,340.364740579215,315.053088994031
"10","XM_022430449.1","XM_022430449.1 PREDICTED: Crassostrea virginica uncharacterized LOC111099090 (LOC111099090), mRNA"," uncharacterized LOC111099090 (LOC111099090), mRNA","LOC111099090",1691.13737782847,0.236612626252037,0.254010213542372,0.931508315954261,0.351590684943148,0.755268878766763,1325.71706313811,2035.88176948497,1546.44040562967,1297.63361768202,1446.45858841183,1399.76536502789,2514.53484994567,2093.07275836981,1542.52041111476,1802.46039301925,1598.02593428912
"403","XM_022437269.1","XM_022437269.1 PREDICTED: Crassostrea virginica pre-mRNA-splicing regulator WTAP-like (LOC111103794), transcript variant X1, mRNA"," pre-mRNA-splicing regulator WTAP-like (LOC111103794), transcript variant X1, mRNA","LOC111103794",80.4596105289257,1.35346324520101,1.45075752259154,0.932935534797898,0.350853253782676,0.755268878766763,0,89.7415849183535,35.4859513369128,82.7647865491949,87.0478453093736,82.5045894992998,115.003448019765,118.686580694753,98.3023728345918,76.0911559467956,99.427400709143
"520","XM_022438883.1","XM_022438883.1 PREDICTED: Crassostrea virginica uncharacterized LOC111104768 (LOC111104768), mRNA"," uncharacterized LOC111104768 (LOC111104768), mRNA","LOC111104768",26.2505299192908,0.704806034629921,0.756027059499231,0.932249746585477,0.351207471937496,0.755268878766763,49.9545560023057,19.8266292261479,42.0228371095019,25.6176720271317,30.1006567892226,23.4388038350283,36.2623484747007,22.3410034248946,11.0245651777112,9.00002919800808,19.1667278475456
"2154","XM_022463545.1","XM_022463545.1 PREDICTED: Crassostrea virginica SPRY domain-containing SOCS box protein 3-like (LOC111122020), mRNA"," SPRY domain-containing SOCS box protein 3-like (LOC111122020), mRNA","LOC111122020",66.7459786310065,1.33599088638024,1.43289025314933,0.932374885964847,0.351142818991613,0.755268878766763,0,36.5227380481671,80.3103109203815,67.9853603796958,70.7772200179019,70.316411505085,88.0657034385587,111.006860767445,56.9602534181747,72.0002335840646,80.2606728615973
"2204","XM_022464111.1","XM_022464111.1 PREDICTED: Crassostrea virginica probable histone deacetylase 1-B (LOC111122365), transcript variant X1, mRNA"," probable histone deacetylase 1-B (LOC111122365), transcript variant X1, mRNA","LOC111122365",129.008369634644,0.35599942596231,0.381472919123795,0.933223324947954,0.350704674069307,0.755268878766763,61.4825304643762,122.090295761016,93.3840824655599,117.250114278026,151.316815210687,121.881779942147,153.33793069302,133.34786419234,139.644492251009,163.636894509238,161.719266213666
"3445","XM_022478063.1","XM_022478063.1 PREDICTED: Crassostrea virginica enhancer of rudimentary homolog (LOC111130822), mRNA"," enhancer of rudimentary homolog (LOC111130822), mRNA","LOC111130822",85.0314039228336,1.33119581967947,1.42884467497982,0.931658873066986,0.351512847145108,0.755268878766763,0,67.8279420894532,66.3026985505475,100.500097952594,113.894377040302,65.6286507380794,101.534575729162,131.951551478284,104.733369188257,103.909428013366,79.0627523711257
"3456","XM_022478162.1","XM_022478162.1 PREDICTED: Crassostrea virginica B9 domain-containing protein 2-like (LOC111130892), transcript variant X1, mRNA"," B9 domain-containing protein 2-like (LOC111130892), transcript variant X1, mRNA","LOC111130892",26.3147984927454,1.27679291850194,1.36796419300777,0.933352587025417,0.350637951891764,0.755268878766763,0,18.7831224247717,24.2798614410456,14.7794261694991,33.354781847517,31.8767732156386,33.1541471768692,45.3801632068172,11.9432789425205,35.1819323194861,40.7292966760345
"3461","XM_022478226.1","XM_022478226.1 PREDICTED: Crassostrea virginica 39S ribosomal protein L4, mitochondrial-like (LOC111130937), mRNA"," 39S ribosomal protein L4, mitochondrial-like (LOC111130937), mRNA","LOC111130937",8.82282041401604,4.55194568474837,4.88575578055111,0.931676876455523,0.351503540151437,0.755268878766763,0,0,0,17.7353114033989,15.4570940268981,0,15.5410064891574,0,30.3175542387059,18.0000583960162,0
"4798","XR_002637780.1","XR_002637780.1 PREDICTED: Crassostrea virginica uncharacterized LOC111121560 (LOC111121560), transcript variant X1, ncRNA"," uncharacterized LOC111121560 (LOC111121560), transcript variant X1, ncRNA","LOC111121560",542.711048018162,-0.261319256221473,0.280016980908295,-0.933226461387552,0.350703055014434,0.755268878766763,599.454672027668,546.79756392113,655.55625890823,671.971243173225,661.400918098324,558.781083427076,431.003913299299,358.154211155342,619.213077481448,425.455925724018,442.032660984021
"1171","XM_022453000.1","XM_022453000.1 PREDICTED: Crassostrea virginica serine protease inhibitor Cvsi-2-like (LOC111114614), transcript variant X1, mRNA"," serine protease inhibitor Cvsi-2-like (LOC111114614), transcript variant X1, mRNA","LOC111114614",122.925055403065,0.623591988100445,0.669664659830336,0.931200383574722,0.351749919512871,0.755273912816664,94.145124773576,177.396156233955,221.320275443377,149.764851850924,143.995033829525,198.76105652104,93.2460389349446,93.5529518417462,93.7088040105455,51.5456217704099,34.7396942236765
"271","XM_022434746.1","XM_022434746.1 PREDICTED: Crassostrea virginica peptidyl-prolyl cis-trans isomerase G-like (LOC111102092), transcript variant X1, mRNA"," peptidyl-prolyl cis-trans isomerase G-like (LOC111102092), transcript variant X1, mRNA","LOC111102092",71.3572591608086,3.62079989775255,3.89431867282075,0.929764665388803,0.352492944929788,0.756509229394057,0,0,54.1627678300247,77.8383111593618,125.283814744332,0,171.987138480009,190.596685468632,57.878967182984,107.182165903551,0
"3163","XM_022475467.1","XM_022475467.1 PREDICTED: Crassostrea virginica regulator of nonsense transcripts 1-like (LOC111129219), mRNA"," regulator of nonsense transcripts 1-like (LOC111129219), mRNA","LOC111129219",143.070506131672,1.41408481786521,1.52136927514712,0.929481645886703,0.352639532771139,0.756509229394057,0,79.3065169045914,127.936192977817,140.897196149225,146.435627623245,121.881779942147,197.888815961938,256.921539386288,136.888350956581,177.546030542523,188.073517004041
"402","XM_022437260.1","XM_022437260.1 PREDICTED: Crassostrea virginica DNA-directed RNA polymerases I, II, and III subunit RPABC2-like (LOC111103789), mRNA"," DNA-directed RNA polymerases I, II, and III subunit RPABC2-like (LOC111103789), mRNA","LOC111103789",55.3186042795927,0.534287507624109,0.575637091764378,0.92816726939272,0.353320809706965,0.756958779674825,26.8986070781646,48.0013128633053,52.2950861807135,57.1471145220631,57.7607197847245,49.6902641302601,46.6230194674723,89.3640136995785,60.6351084774118,45.8183304625866,74.2710704092393
"2373","XM_022466361.1","XM_022466361.1 PREDICTED: Crassostrea virginica protein FAM166B-like (LOC111123791), mRNA"," protein FAM166B-like (LOC111123791), mRNA","LOC111123791",29.5616587402979,3.49713804576675,3.76610029200651,0.928583355358161,0.353105051110734,0.756958779674825,0,0,31.7505880382904,67.9853603796958,85.4207827802264,0,29.0098787797605,56.5506649192645,26.6426991794688,27.8182720665704,0
"2396","XM_022466631.1","XM_022466631.1 PREDICTED: Crassostrea virginica uncharacterized LOC111123915 (LOC111123915), mRNA"," uncharacterized LOC111123915 (LOC111123915), mRNA","LOC111123915",55.2739158832098,-1.88088736435813,2.02643919211666,-0.928173602087464,0.353317525305858,0.756958779674825,24.9772780011528,32.3487108426623,42.0228371095019,0,26.8465317309283,0,106.714911225548,85.8732319144387,101.05851412902,87.5457385624422,100.625321199615
"2012","XM_022462358.1","XM_022462358.1 PREDICTED: Crassostrea virginica calcium-regulated heat stable protein 1-like (LOC111121200), mRNA"," calcium-regulated heat stable protein 1-like (LOC111121200), mRNA","LOC111121200",112.524737509062,1.49371804219919,1.6109819486988,0.927209670726399,0.353817682704261,0.757012588683695,0,114.785748151382,108.325535660049,127.103065057692,144.808565094098,99.3805282605202,119.147716416874,222.711877891918,107.489510482685,131.727700079936,62.2918655045233
"3394","XM_022477723.1","XM_022477723.1 PREDICTED: Crassostrea virginica 5'-3' exoribonuclease 2-like (LOC111130565), transcript variant X1, mRNA"," 5'-3' exoribonuclease 2-like (LOC111130565), transcript variant X1, mRNA","LOC111130565",102.596522808975,1.47286340339722,1.588014638947,0.927487295944488,0.353673584778293,0.757012588683695,0,127.307829767897,52.2950861807135,107.39716349836,101.691408071698,112.506258408136,154.373997792297,165.463056615626,124.026358249251,126.000408772113,57.5001835426369
"3785","XM_022481846.1","XM_022481846.1 PREDICTED: Crassostrea virginica uncharacterized LOC111133424 (LOC111133424), mRNA"," uncharacterized LOC111133424 (LOC111133424), mRNA","LOC111133424",306.429032905516,-0.502377957321508,0.541705802140517,-0.927399993384588,0.353718894090359,0.757012588683695,345.839233862116,161.743554213311,309.101312961003,339.926801898479,157.011534062702,252.201529264905,298.387324591823,312.774047948525,429.039328165929,368.183012645785,396.5116823461
"645","XM_022441657.1","XM_022441657.1 PREDICTED: Crassostrea virginica trichohyalin-like (LOC111106830), transcript variant X1, mRNA"," trichohyalin-like (LOC111106830), transcript variant X1, mRNA","LOC111106830",115.173354970475,2.27506017281516,2.4549791222658,0.926712635631467,0.354075755266226,0.757225200071343,0,104.35068013762,70.9719026738255,147.794261694991,158.638596591849,176.259804839413,174.059272678563,154.990711260206,149.750343663911,130.091331134844,0
