"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHH","p.GS.HHH","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.red","p.MM.red"
"XM_022452517.1","LOC111114230","XM_022452517.1","green","crg:105318030"," kinesin-II 95 kDa subunit-like",751,"GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167",-0.149922469784152,0.505455058763167,0.572038916415863,0.00540743878544115,-0.315980334889229,0.151978978597132,-0.445129665886141,0.0379008725726112,0.151957438406758,0.499627252205534,-0.131652607187161,0.559212291855015,0.1657351444676,0.461054628267976,0.670305937733206,0.000641357259849685,0.125672103812651,0.577347075354289
"XM_022476407.1","LOC111129891","XM_022476407.1","green","crg:105341765"," ribosome biogenesis protein NOP53-like",429,"",-0.149728003887033,0.506013699352615,-0.15066696425,0.503319128919533,0.09045572408729,0.688912310208964,-0.418302151987588,0.0526979877532853,0.256023758755605,0.250120328021738,-0.281800504623895,0.203890268892563,-0.343720179540477,0.117291571550756,0.676447347706131,0.000547094315338844,-0.36226046321199,0.0975601894191406
"XM_022466285.1","LOC111123743","XM_022466285.1","green","crg:105335151"," coiled-coil domain-containing protein 169-like",380,"",-0.148642460696475,0.50913762719426,-0.385349657053927,0.0765479742666203,-0.0458152762524485,0.839561235836829,0.0237592202184145,0.916415507148418,-0.139712661134273,0.535183966202747,-0.0783452609793893,0.728925585666752,-0.14386745131949,0.522988678107807,0.056863579776295,0.801544898018148,-0.133045298648789,0.555026173631165
"XM_022454683.1","LOC111115822","XM_022454683.1","green","crg:109620843"," meiosis-specific nuclear structural protein 1-like",501,"",-0.148536345400836,0.509443500324089,0.304407749404904,0.168386992954621,0.0820197464106357,0.716707295409153,-0.748641083741515,6.12749211197246e-05,0.57682395926283,0.00494841979608913,-0.53943065597621,0.00957255951238785,-0.322367776142878,0.143420207813425,0.796932710289322,9.02727779583771e-06,-0.125634794434612,0.577461006223486
"XM_022479281.1","LOC111131654","XM_022479281.1","green","crg:105347538"," 46 kDa FK506-binding nuclear protein-like",439,"",0.146252130775199,0.516049107947812,0.196393576485521,0.381044728267892,0.0638576081932763,0.777695677838088,-0.254097566295657,0.253825420843591,0.289209200467931,0.191744203683481,-0.0203372242375435,0.928421657872517,-0.0689013959708764,0.760614523958291,0.244783327013091,0.272236715980348,-0.120679511424662,0.59267879649058
"XR_002637430.1","LOC111118363","XR_002637430.1","green","crg:105321019"," uncharacterized",1166,"",-0.144624701168984,0.520780252969407,0.213216800280412,0.340733842906561,-0.462289813458409,0.030296909949794,0.00648102085771083,0.977164142257529,-0.0591624220713084,0.79368604081304,-0.0652164784666395,0.773083644634392,0.28728406303508,0.194851966630738,0.440059180894861,0.0404124602106105,0.444210913088177,0.038346636756889
"XM_022469198.1","LOC111125413","XM_022469198.1","green","crg:105338454"," nucleolar GTP-binding protein 1-like",636,"GO:0005730;GO:0043167",0.143899080114003,0.522896347964883,-0.0547507609811631,0.808784209206389,0.408017916382522,0.0594230323876892,-0.319962833886149,0.146601662712951,0.325001434877296,0.139992573715806,-0.593850582707338,0.00356943271778788,-0.62534007070275,0.00185701746445652,0.66286125730159,0.000773969711729603,-0.216271720421493,0.33369515757885
"XM_022445434.1","LOC111109352","XM_022445434.1","green","crg:105342022"," PHD and RING finger domain-containing protein 1-like",1854,"",-0.143848762378903,0.523043238118327,-0.00738412354980214,0.973983039863498,0.0774567421631703,0.731889753985926,-0.704130288006739,0.000254726389165588,0.557498371618013,0.00702476733301837,-0.548511798647884,0.00821089385985381,-0.42268219248108,0.0500187662600592,0.759665446821518,4.11463843337706e-05,-0.307244589361369,0.164256063318514
"XM_022441566.1","LOC111106754","XM_022441566.1","green","crg:105343228"," serine/threonine-protein kinase PAK 1-like",498,"GO:0006464;GO:0006520;GO:0016301;GO:0043167",0.143640256395786,0.523652127877557,0.116147239923253,0.606743980296097,0.164030883157369,0.465740937563022,-0.0291796355222806,0.897434806175714,0.224836749931161,0.314427018131447,-0.479103065680488,0.0240717408081838,-0.161712584543085,0.472154677997678,0.250562874111456,0.260715731561658,0.159605305022403,0.478023321492439
"XM_022469352.1","LOC111125471","XM_022469352.1","green","crg:105330727"," cilia- and flagella-associated protein 157-like",560,"GO:0005929",-0.142547828108048,0.52684776471549,0.0943533532034015,0.676197580194044,0.134816532688288,0.54972275345273,-0.310858620585097,0.159096116850897,0.0710997022402496,0.753202861900664,-0.279157054610476,0.208346262640398,-0.239916268560306,0.282184100732516,0.457080523870391,0.0324646076943725,-0.204717409586835,0.360773535308638
"XM_022477360.1","LOC111130355","XM_022477360.1","green","crg:105331297"," nucleolin-like",449,"GO:0003674",-0.142441367465275,0.527159680170881,0.0237584480913534,0.916418214286577,-0.238852333276356,0.284388474915343,-0.327967265538237,0.136202686402911,0.332851005252266,0.130122146186596,-0.454738765370201,0.0334781152860434,-0.0481646922369546,0.831445147914208,0.68915481507586,0.000389098742368038,-0.151746649341185,0.500229383995968
"XM_022478228.1","LOC111130935","XM_022478228.1","green","crg:105323174"," bromodomain adjacent to zinc finger domain protein 2B-like",2249,"GO:0003677;GO:0005634;GO:0043167",-0.140479286033836,0.532923833334313,0.0371771306086548,0.869531408075495,0.0885327853398325,0.695215519697715,-0.634191671819284,0.00152598710018677,0.758220206028979,4.34024314428848e-05,-0.781138931432525,1.77852952421793e-05,-0.36412702447758,0.0957187522508482,0.801957311235015,7.18607678236729e-06,-0.23752808405225,0.287147169220795
"XM_022458628.1","LOC111118916","XM_022458628.1","green","crg:105332339"," myosin heavy chain, non-muscle-like",1969,"GO:0005856;GO:0008092;GO:0032991;GO:0043167",-0.140320113418087,0.533392732927965,0.223190386868206,0.318077223840357,0.0585825748954416,0.795666524526732,-0.593942789522865,0.00356295141963996,0.283526690095384,0.201015272787242,-0.394599045328594,0.069162183193863,-0.266232181451689,0.231067960104324,0.877371051761787,8.28922392233547e-08,-0.236578912665565,0.289134711457291
"XM_022477727.1","LOC111130568","XM_022477727.1","green","crg:105328470"," chromosome-associated kinesin KIF4-like",701,"GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167",-0.139178314868059,0.536761936408935,0.129699795753716,0.565105698549515,-0.205544367790377,0.358794376373285,-0.385133252046286,0.0767275991331257,0.054731713227551,0.808849543641482,-0.067179523811468,0.766434102194707,-0.0912418628404875,0.686341122765692,0.578092952177327,0.00483229112581407,-0.132194343539243,0.55758227441256
"XM_022485877.1","LOC111135636","XM_022485877.1","green","crg:105347219"," uncharacterized protein C20orf96-like",373,"",-0.13838047712767,0.539122029724238,-0.218759563671886,0.328027506050116,-0.368077017969351,0.0919067233384326,-0.0902869585210994,0.689464717666466,0.042485235036896,0.851091742303375,-0.217712086409812,0.330406741080669,0.113423654000542,0.615261758170862,0.270812530149532,0.222837547388942,-0.261658995984065,0.239481787222965
"XM_022461401.1","LOC111120588","XM_022461401.1","green","crg:105325117"," jouberin-like",1363,"GO:0003674",-0.137642912851796,0.541308085665779,-0.0391645849952977,0.862619062651291,0.166016980102508,0.460281998823191,-0.480343804667865,0.0236563614876076,0.603040124092905,0.00297013294538086,-0.817341757747813,3.42769377386883e-06,-0.393902617762497,0.0696987312176943,0.862212687424715,2.48990107952165e-07,-0.297443673439278,0.178831426111238
"XM_022437336.1","LOC111103820","XM_022437336.1","green","crg:105347788"," intraflagellar transport protein 88 homolog",589,"GO:0003674",-0.137307834521328,0.542302566711645,-0.149855728115799,0.505646753226597,-0.163764307315746,0.466476158049643,-0.133144535007997,0.554728431686651,0.41741923117273,0.0532512047500417,-0.54952789061183,0.00806902266926172,0.0249356478920849,0.912291915100553,0.475435415086747,0.0253337923655182,-0.181787797289437,0.418130681729407
"XM_022480059.1","LOC111132267","XM_022480059.1","green","crg:105343720"," kelch domain-containing protein 4-like",570,"GO:0003674",0.135065559139777,0.548978972286594,0.0982470715035304,0.66358011748067,-0.0770702975261183,0.733180119267383,-0.0670054624577027,0.767023077184503,0.284530036185775,0.199356780497344,-0.391427544917748,0.0716311247864072,0.0358944706007618,0.873997407446281,0.436501753288037,0.0422508897436559,-0.00587730377684263,0.979290874107832
"XM_022466711.1","LOC111123960","XM_022466711.1","green","crg:105321680"," stress protein DDR48-like",517,"",-0.134408475332226,0.55094251078226,0.429893829021578,0.0458382902849267,0.0176235513082922,0.937953468054639,-0.419077298811144,0.0522159600729252,0.251976364104095,0.25794618528097,-0.114766059260673,0.611057432583919,-0.0328833972758082,0.884495779599714,0.459072160450322,0.0316218370358233,0.320770405291996,0.145527839219825
"XM_022437968.1","LOC111104164","XM_022437968.1","green","crg:105318243"," neurofilament medium polypeptide-like",517,"GO:0016491;GO:0042592",-0.133852170970093,0.552607381302829,0.0427276858994491,0.85025121759138,0.297391109084849,0.178911910928715,-0.540154750654309,0.00945759411332862,0.48197971558065,0.0231174681274331,-0.771244876309471,2.64660183440666e-05,-0.527553202035901,0.0116282720701603,0.778892294496801,1.94992633298554e-05,-0.32641783910251,0.13817339737635
"XM_022477759.1","LOC111130593","XM_022477759.1","green","crg:105346903"," WD repeat-containing protein 93-like",774,"GO:0006091;GO:0016491",-0.133457050388467,0.55379125315051,0.0899635509562614,0.690523729673096,-0.0470825457638593,0.835181427705903,-0.0824739444130796,0.715201577124991,0.0967632137515368,0.668378357720684,-0.0226868661222346,0.920176114019524,0.0569440889628203,0.801269350093968,0.367659108477167,0.0923046274699737,-0.115404199201584,0.609062950621433
"XM_022454142.1","LOC111115419","XM_022454142.1","green","crg:105333006"," uncharacterized",463,"",-0.131352011393459,0.56011766691106,0.327509921910666,0.136782286121358,0.000929142232981108,0.996725766033159,-0.459328543867867,0.0315146158544528,0.184708383320664,0.41056250791168,-0.310329314984853,0.159844673010707,-0.137380634078394,0.542086433002685,0.384284121970203,0.0774354734418468,-0.0855390647211146,0.705067319772723
"XM_022464351.1","LOC111122559","XM_022464351.1","green","crg:105335154"," protein FAM47A-like",465,"",-0.131102139213417,0.560870764303948,0.197374687977535,0.378622474028933,-0.0810647087414094,0.71987666536901,-0.183670287254653,0.41324390253724,0.126815159366281,0.573861295363176,-0.569109773359357,0.00570550684953356,-0.0642117818056344,0.776492902119195,0.654659856202454,0.000946529228645696,-0.135941244847162,0.546367158132576
"XM_022470513.1","LOC111126107","XM_022470513.1","green","crg:105333570"," WW domain-binding protein 4-like",300,"GO:0005634;GO:0006397;GO:0043167",0.129367445011211,0.566111438579904,-0.00181234602018322,0.993613462412477,-0.282801758277102,0.202219318843766,-0.0761316168416865,0.736317331415922,0.0778668281485442,0.730521213399045,-0.248162233151921,0.265462787666435,0.0519236895610541,0.81849439442198,0.466801240238133,0.0285137095090201,-0.0394960314217441,0.861467225526592
"XM_022474124.1","LOC111128500","XM_022474124.1","green","crg:105333341"," protein phosphatase 1 regulatory subunit 36-like",430,"GO:0008150;GO:0019899",-0.129151884354567,0.566764178884965,-0.00964533994060077,0.966019875043796,-0.277968545032546,0.210370758364485,-0.162701289142227,0.469413880097741,-0.118330966992808,0.599949930903942,-0.161661285077548,0.472297107360341,0.0993718781872934,0.659951365506302,0.480636732721218,0.0235591353721172,-0.322242541524316,0.143584662359492
"XM_022459455.1","LOC111119366","XM_022459455.1","green","crg:105328522"," MICAL-like protein 2",1003,"GO:0016192;GO:0019899",0.129132384051817,0.566823244267172,0.164501989192308,0.464443073352995,0.122658523481715,0.586580866574875,-0.504964281213118,0.016531605405246,0.435105298407714,0.0429901309179403,-0.600107520219034,0.00315142172359334,-0.358050041333641,0.101809625140877,0.792919354557328,1.07832887380912e-05,-0.167630831555561,0.45587065622452
"XM_022489879.1","LOC111138077","XM_022489879.1","green","crg:105322125"," probable ATP-dependent RNA helicase DDX27",678,"GO:0043167",-0.12904556171202,0.567086257570403,0.00669832781964575,0.976398664587745,-0.190442892830559,0.395923277455433,-0.0431869459785893,0.848659493292114,-0.00134600765560987,0.995256774162645,-0.303306875926667,0.170009256122501,-0.015314504123692,0.946070540628758,0.615914959421972,0.00227434875546592,-0.131223315961587,0.560505489519069
"XM_022488578.1","LOC111137215","XM_022488578.1","green","crg:105336358"," nuclear fragile X mental retardation-interacting protein 1-like",594,"GO:0003723",-0.128595122416744,0.568451651077293,0.463653373281872,0.0297488806303042,-0.346819042404364,0.113807543788543,-0.238698948862916,0.2847071571615,0.0670000246521841,0.767041479201593,-0.203907266008091,0.362718565721513,0.196097209241133,0.381778148027508,0.613573448089672,0.00238948874096739,0.377236329581646,0.0835015537216136
"XM_022439941.1","LOC111105580","XM_022439941.1","green","crg:105324310"," chromatin modification-related protein MEAF6-like",183,"GO:0005654;GO:0006464;GO:0032991;GO:0051276",0.125801021402724,0.576953477612396,0.129569639727489,0.565499474533677,0.0533312624151811,0.813656478903909,-0.304582046995057,0.168131131792572,0.137400847140333,0.542026429724744,-0.059902367432889,0.791160520652024,-0.228073950636466,0.307324179754876,0.410247119284147,0.0579123962060839,-0.177971599082648,0.428132867091164
"XM_022460770.1","LOC111120094","XM_022460770.1","green","crg:105347948"," uncharacterized",310,"",-0.125434693786185,0.578072216012405,0.17718556437742,0.430208875201996,0.133704593252671,0.553049423905463,-0.686058503529113,0.000423431550913797,0.656647833560933,0.000901948406834938,-0.581171117828625,0.00456000626024349,-0.366882229505819,0.0930477056693842,0.766606193915708,3.16774421421901e-05,-0.30116287671576,0.173199629290411
"XM_022467797.1","LOC111124684","XM_022467797.1","green","crg:105330231"," kinesin-like protein KIF28P",1054,"GO:0005856;GO:0008092;GO:0008150;GO:0032991;GO:0043167",-0.124439101926788,0.581117427983139,0.171476581398257,0.445447660976307,-0.107778238155656,0.633069484158562,-0.685707166889218,0.000427486865972427,0.602718758151389,0.00298956138750768,-0.508351909058331,0.0157047843499991,-0.199029561597707,0.374556655194965,0.625609850267565,0.00184609832718715,-0.0203235321276378,0.928469728870224
"XM_022461811.1","LOC111120825","XM_022461811.1","green","crg:105329448"," stress response protein nst1-like",144,"GO:0005634",-0.12338816358,0.584339419193827,0.211091740471152,0.345681403741205,-0.19967681238483,0.372973243574992,-0.0724475211998838,0.748668957217692,-0.113363320701242,0.615450993426634,-0.200549056974262,0.370845477172734,0.0902797229120818,0.68948840485089,0.475138249072525,0.0254383158241978,0.110088570265158,0.625757381374358
"XM_022459046.1","LOC111119168","XM_022459046.1","green","crg:105321633"," protein RTF2 homolog",281,"GO:0000278;GO:0006259;GO:0009058",-0.122531493273928,0.586971477608251,0.203021937052376,0.364851015600618,-0.157093085625839,0.48506746111575,-0.187153338454322,0.40428503824637,0.000103919008171568,0.999633795554128,-0.431366132556031,0.0450192117711772,0.00796099391856421,0.971951259984315,0.52276463878653,0.012553091255194,0.0948978932546789,0.674427867927355
"XM_022484534.1","LOC111134940","XM_022484534.1","green","crg:105335045"," tyrosine-protein phosphatase non-receptor type 2-like",436,"GO:0006464;GO:0006520;GO:0016791",0.121992051097558,0.588631470039421,0.319157120041191,0.147678575466974,-0.0664512939156437,0.768899054538153,-0.150671744107764,0.503305429893868,-0.0202433577029978,0.928751214392685,-0.247727614975886,0.266328038673311,0.0744069081491394,0.742092121789724,0.471780989784385,0.0266432406519984,-0.0839241236371859,0.710400931636874
"XM_022471445.1","LOC111126659","XM_022471445.1","green","crg:105325625"," uncharacterized",4321,"GO:0005634;GO:0005694;GO:0006464;GO:0006520;GO:0008168;GO:0009056;GO:0009058;GO:0034641;GO:0051276",-0.121051949183152,0.591529157432923,0.0112815357792935,0.960259707835569,0.104581437146534,0.643241908135217,-0.601895455184738,0.00303982265383936,0.611046612734496,0.00251921630620137,-0.700824196027485,0.000280303980588373,-0.432377839243502,0.0444630028879692,0.870780075363643,1.35991791830612e-07,-0.228503551524718,0.306389007648423
"XM_022483337.1","LOC111134375","XM_022483337.1","green","crg:105318287"," polyadenylate-binding protein 2-B-like",226,"GO:0003723;GO:0008150",-0.12071125452347,0.592580775208023,0.393285131869188,0.0701770905288769,-0.597436992303371,0.00332450397952482,0.144183208593995,0.522067272272416,-0.372302810619156,0.0879543259833051,0.162397103848251,0.470256249581269,0.548218658538848,0.00825220347424175,0.306414494358456,0.165457462959006,0.277567279315264,0.211057225145638
"XM_022461280.1","LOC111120515","XM_022461280.1","green","crg:105326707"," serrate RNA effector molecule homolog",936,"GO:0003674;GO:0006397",0.120673031153376,0.592698808124267,0.415115956668331,0.0547154416628584,-0.291300793495388,0.188406040272544,-0.470440816177831,0.027136735507498,0.403769707291463,0.0623851278316115,-0.306135559228061,0.165862532365194,0.00365937145996131,0.987105108762102,0.767356960781954,3.07776462731747e-05,0.0681186340363401,0.76325857131286
"XM_022463395.1","LOC111121908","XM_022463395.1","green","crg:105336301"," protein DEK-like",414,"",0.120139683496848,0.594346810254199,-0.0261037629101216,0.908199615302654,-0.0260900805699615,0.908247536330684,-0.0426144259593882,0.850643845823769,0.165238236316719,0.462418488864162,-0.423702587036243,0.0494100020029682,-0.180793061149196,0.420725550220198,0.721208686197861,0.000152170541973325,-0.131511775099123,0.559636387362399
"XM_022460438.1","LOC111119873","XM_022460438.1","green","crg:105327148"," forkhead box protein D3-like",443,"GO:0003677;GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",-0.119475982333262,0.596400288492004,0.248673415383282,0.264447399070561,-0.239860210262396,0.282299980729482,-0.433862442376605,0.0436565035276579,0.508806622403141,0.015596401330115,-0.539086386429594,0.00962762093768486,0.0145778571464267,0.948661225709597,0.585216880551403,0.00422170745113984,0.0932879380856384,0.679664866350268
"XM_022485521.1","LOC111135443","XM_022485521.1","green","crg:105333965"," leucine-rich repeat-containing protein 43-like",733,"GO:0003674",-0.116024157627052,0.607127858588091,0.254348542834203,0.253340673587069,-0.146696855515094,0.514759825736721,-0.17117667233136,0.446255957694761,0.0769525820163232,0.733573317926863,-0.219849212163181,0.325563397398587,0.0519809188134286,0.818297568256709,0.654593942836703,0.000948038959245427,-0.0690885609504058,0.759982690803724
"XM_022476315.1",NA,NA,"green",NA,NA,NA,NA,0.115369059125934,0.609172710021894,0.117687973746532,0.601947121799778,0.211908533921733,0.343774772824538,-0.153534236827084,0.495134321071039,-0.0553847517723935,0.806610303847257,-0.124887046832857,0.579746444074866,-0.316936966552161,0.150674845941739,0.357723449000098,0.102144830789884,0.118361916812814,0.599853868005783
"XM_022487524.1","LOC111136578","XM_022487524.1","green","crg:105323644"," 28S ribosomal protein S23, mitochondrial-like",229,"GO:0003735;GO:0005840;GO:0006412;GO:0042254",0.113640504563557,0.61458180189178,0.15032722081944,0.504293295513795,-0.230263065761424,0.302577008323008,0.238112475048023,0.285927710821543,-0.0465685125784785,0.836957415896451,-0.230702462685201,0.301629614351496,0.0915989312086109,0.68517437919821,0.430241448412407,0.0456438654129057,0.066672965387774,0.768148499394145
"XM_022481690.1","LOC111133358","XM_022481690.1","green","crg:105338885"," coiled-coil domain-containing protein 42 homolog",332,"",0.110991580956321,0.622908549003441,0.201877582791669,0.367618045771051,-0.15357136557346,0.495028766979796,-0.105401711556656,0.640625759422938,0.0797644966397073,0.72419866718875,-0.481644805220376,0.0232269848030259,-0.102947956982577,0.648463809806372,0.703915692232495,0.000256323191250909,0.0310179932744634,0.891009187097369
"XM_022477369.1","LOC111130363","XM_022477369.1","green","crg:105322973"," pinin-like",494,"",-0.110636317218035,0.624028722194206,-0.0156626723027439,0.944846263075895,0.0565064856229157,0.802767350157819,-0.318137332969867,0.149049597151262,0.409531959011846,0.0583937873277359,-0.702365843350847,0.000268114189983811,-0.236140195662323,0.290056256362869,0.81647089116148,3.58082235911307e-06,-0.325967783803313,0.138749600177639
"XM_022460931.1","LOC111120201","XM_022460931.1","green","crg:105345092"," serine/arginine repetitive matrix protein 2-like",1198,"",0.108784858060198,0.629879455525585,0.151953567279098,0.49963830711586,0.26961387312327,0.224972446347105,-0.502805121953418,0.0170767312891372,0.353880800963938,0.106149871068804,-0.475517948184694,0.0253048235228768,-0.533796197196886,0.0105069596705391,0.779080252997117,1.93505267147735e-05,-0.0553204465081564,0.806830739085868
"XR_002637599.1",NA,NA,"green",NA,NA,NA,NA,-0.10874485632152,0.630006102057077,-0.482202894038952,0.0230447178851043,-0.267840629361146,0.228155370320198,0.428994110636325,0.0463444936233906,-0.0404064543289215,0.858304744281721,-0.381521402509263,0.0797725758018838,0.0808418033596489,0.720617037062644,0.275302496888356,0.214959719334558,-0.164998354498502,0.463077633388813
"XM_022473536.1","LOC111128093","XM_022473536.1","green","crg:105345132"," ERC protein 2-like",425,"",-0.108335148659559,0.631303824272594,0.506450417705599,0.0161646492390059,-0.38147224038603,0.079814637393183,-0.252183998642802,0.257540944748485,0.119746803201113,0.595562014008609,-0.268629252491643,0.22673617999484,0.281541315256923,0.204324324786623,0.706756989947115,0.00023586568703337,0.28798328291981,0.19371929544524
"XM_022484975.1","LOC111135171","XM_022484975.1","green","crg:105332649"," CAP-Gly domain-containing linker protein 1-like",1385,"",-0.107105698414604,0.635204314790962,-0.0101564265621598,0.964220424614257,-0.216857857850378,0.332354638415725,-0.232716417107849,0.297310625872372,0.288990844003195,0.192094996542883,-0.412158229154629,0.0566409016781683,0.0328877623830425,0.884480546292209,0.508681109928475,0.0156262570185007,0.0852194881475091,0.706121722701397
"XM_022479134.1","LOC111131542","XM_022479134.1","green","crg:105319626"," serum response factor-binding protein 1-like",504,"",-0.106576866496972,0.63688494486409,0.301487975612495,0.17271323122521,-0.360698218971365,0.0991213692462883,-0.0273079515218283,0.903983290812728,-0.205125806206054,0.359795331283023,-0.0439970604051373,0.845853153441336,0.293780132406585,0.18450053348381,0.431812584435856,0.0447731016609718,-0.0404581162474201,0.858125351819432
"XM_022461828.1","LOC111120836","XM_022461828.1","green","crg:105319690"," golgin subfamily A member 6-like protein 22",557,"",0.106435576037171,0.637334258918588,0.39830265327801,0.0663612107560904,0.0441538482233193,0.845310227697834,-0.557001682586133,0.00708639361120561,0.193357129945888,0.388596774577511,-0.235992349984885,0.290367223310934,-0.264113836357159,0.234940900733426,0.672946240885747,0.000599255257649991,0.00104930203320441,0.99630233371558
"XM_022485866.1","LOC111135634","XM_022485866.1","green","crg:105344592"," proteoglycan 4-like",892,"",-0.104709928088506,0.642831833859454,0.189931533115307,0.397216741319554,0.0584856571646306,0.795997668525108,-0.16154658281663,0.472615649111637,-0.0140276645969402,0.950596504646465,-0.29770372294556,0.178433612287938,-0.190800431091722,0.395020294921729,0.592951312706779,0.00363316284227262,0.209170492266024,0.350190595271782
"XM_022473009.1","LOC111127768","XM_022473009.1","green","crg:105348083"," calcium/calmodulin-dependent protein kinase type IV-like",344,"GO:0006464;GO:0016301;GO:0043167",0.104435511084366,0.643707747607494,0.185317445869909,0.408993754196499,0.199641248881011,0.373060145433506,-0.397186097421441,0.0671964052401405,0.056423549578873,0.803051331688755,-0.0524640876243024,0.816636248386468,-0.279855594648848,0.207162475857224,0.27600787986979,0.213739152550215,-0.149625034242095,0.506309620734644
"XM_022443850.1","LOC111108187","XM_022443850.1","green","crg:105333436"," chromobox protein homolog 1-like",248,"GO:0000228;GO:0009058;GO:0034641",0.103919174538454,0.645357084185962,-0.0229265075718781,0.919335576780143,0.195458935307536,0.383360394557717,-0.419883836381639,0.0517180283695496,0.0941068570181068,0.676999217073773,-0.0274429412194398,0.903510793924648,-0.292800727565092,0.186036650782836,0.277069733111852,0.211910477158047,-0.473170253892636,0.0261392387332088
"XM_022430893.1","LOC111099573","XM_022430893.1","green","crg:105339979"," 26S proteasome non-ATPase regulatory subunit 2-like",896,"GO:0005622;GO:0009056;GO:0030234;GO:0032991",0.103073854925733,0.648060768101198,0.256472033020483,0.249263084045835,-0.369169575106332,0.0908724726769365,-0.382858185711708,0.0786352218550751,0.149930520936459,0.505431936745799,0.117180885165885,0.603524128960366,0.131246837926969,0.560434597310425,0.411162275974276,0.0573008255289277,-0.0753534470237511,0.738921173304449
"XM_022482981.1","LOC111134148","XM_022482981.1","green","crg:105337592"," septin-7-like",587,"GO:0005737;GO:0005856;GO:0032991;GO:0043167",-0.10264100570975,0.649446862346313,0.277569281442982,0.211053796293542,-0.329820235051761,0.133872278379716,-0.538523492828803,0.00971820873948854,0.323758768721616,0.141602549372313,-0.139025449466851,0.537213757790012,0.0231426599639466,0.918577498218057,0.570255233352101,0.00558736053205253,0.0896790912347806,0.691455667656338
"XM_022464837.1","LOC111122836","XM_022464837.1","green","crg:105345451"," dolichyl-phosphate beta-glucosyltransferase-like",322,"",-0.102387490828713,0.65025920270928,0.210345023292383,0.347429884467651,-0.33287737913864,0.130089846066679,-0.118918492747656,0.598127450162598,0.172631301632032,0.442342729897084,-0.258369969948174,0.245654632080164,0.252633410556499,0.256665223188749,0.504919553797661,0.016542753110795,-0.148340659382007,0.510007790220443
"XM_022490174.1","LOC111138296","XM_022490174.1","green","crg:105340202"," leukocyte receptor cluster member 1-like",302,"",0.100867937530828,0.655136337158609,0.216327566473299,0.333567296983521,-0.021181098275875,0.925459410919275,0.108401154947851,0.631094682665304,-0.170902150913619,0.446996506024475,-0.304255186244837,0.168611170078732,0.0723257367172321,0.749078299021424,0.406411040886648,0.0605305075678514,0.0435111530960683,0.847536184045414
"XM_022468469.1","LOC111125036","XM_022468469.1","green","crg:105321235"," pre-mRNA-splicing factor CWC22 homolog",1560,"GO:0003723",-0.100831807874214,0.655252464698771,0.108194852160013,0.631748445650583,0.17547155041861,0.434754424277054,-0.521670841331612,0.0127725381371474,0.462728720083064,0.0301196431086715,-0.648492846518321,0.00109697927290562,-0.383011704748121,0.0785053888183814,0.882770726559233,5.40814926422484e-08,-0.210056641089154,0.348106534571696
"XM_022467770.1","LOC111124672","XM_022467770.1","green","crg:105333422"," serine/threonine-protein kinase DCLK3-like",784,"GO:0006464;GO:0007165;GO:0016301;GO:0043167",-0.0992113014681195,0.660468954838096,-0.053990046708322,0.811394436853029,0.312898798735427,0.15623374584369,-0.425048058274009,0.04861607702595,0.538367289858717,0.009743470555934,-0.809780667492371,4.97258186415103e-06,-0.523610454308425,0.0123855141710033,0.788114937001043,1.32740158533468e-05,-0.246117015560031,0.269550062811953
"XM_022432849.1","LOC111100756","XM_022432849.1","green","crg:105340778"," arginine and glutamate-rich protein 1-like",254,"",-0.0986322710168573,0.662336595842288,0.101591030788905,0.652813800217613,0.128216336955654,0.569600965201081,-0.361656574644746,0.0981615026904675,0.234442663808467,0.293639158750443,-0.440179286954302,0.0403515009684908,-0.331519671163029,0.131760100252385,0.730917072931199,0.000111653715466109,-0.122228944270546,0.587902246809556
"XM_022457391.1","LOC111118091","XM_022457391.1","green","crg:105336742"," interferon regulatory factor 1-like",393,"GO:0002376;GO:0003677;GO:0003700;GO:0005622;GO:0008219;GO:0008283;GO:0009058;GO:0032991;GO:0034641",0.0963832306048003,0.669609103306945,-0.0664050719741256,0.769055582141184,0.115317520371142,0.609333705088357,-0.110082472679577,0.625776635727651,0.0409947491574896,0.856262332280017,-0.0466920124123996,0.836530652805055,-0.114525388390442,0.611810333175108,0.250918856731669,0.260016450273721,-0.38886195029707,0.0736766391372084
"XM_022455632.1","LOC111116630","XM_022455632.1","green","crg:105321193"," tax1-binding protein 1 homolog",938,"",0.094793056371406,0.674768450736626,-0.291390772370305,0.188263327936898,0.115737940264655,0.608020921396144,0.0391865081769962,0.862542867223547,0.13967815392277,0.535285803732134,-0.188441550516963,0.400998971306229,-0.146097962354384,0.516496411330838,0.209171784152302,0.350187551686555,-0.287053933946717,0.195225732389593
