"","TranscriptID","fullID","Function","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","C6.larva","C7.larva","C8.larva"
"4623","XM_022490248.1","XM_022490248.1 PREDICTED: Crassostrea virginica coiled-coil domain-containing protein 65-like (LOC111138333), mRNA"," coiled-coil domain-containing protein 65-like (LOC111138333), mRNA","LOC111138333",307.968177026361,-0.28693841619687,0.39275222489585,-0.730583808336057,0.46503340499424,0.987347311706674,337.388828811715,263.867209362219,337.712718877133,239.289173997137,410.044399292867,169.122017534266,342.1814885617,336.496185570772,335.372392046947,301.089598131698,285.822809002118,337.231303127762
"4775","XR_002638292.1","XR_002638292.1 PREDICTED: Crassostrea virginica uncharacterized LOC111125024 (LOC111125024), ncRNA"," uncharacterized LOC111125024 (LOC111125024), ncRNA","LOC111125024",61.3179040086193,0.245860714840792,0.336969097549586,0.729623922872074,0.465620095111481,0.987347311706674,67.2607954544254,59.6569342905887,59.8032939678257,70.1364820336437,59.4930490045455,66.2128653553965,74.8236854988251,43.3113902219806,55.6795863243967,64.5191995996496,62.3979371765188,52.519629175635
"447","XM_022438189.1","XM_022438189.1 PREDICTED: Crassostrea virginica histone-binding protein RBBP4 (LOC111104315), transcript variant X2, mRNA"," histone-binding protein RBBP4 (LOC111104315), transcript variant X2, mRNA","LOC111104315",44.4316370235048,-0.964484385135527,1.32432391486393,-0.728284352725461,0.466439538733459,0.98786658061453,35.8001008063877,0,32.5400276001404,58.7908746458484,29.2888856637762,78.1790458413115,63.8738778648507,51.3073391860386,37.5513489164536,68.5516495746277,53.340172102508,23.9563220801142
"2247","XM_022466076.1","XM_022466076.1 PREDICTED: Crassostrea virginica heat shock protein 75 kDa, mitochondrial-like (LOC111123621), mRNA"," heat shock protein 75 kDa, mitochondrial-like (LOC111123621), mRNA","LOC111123621",80.1648025042825,0.374049092723743,0.513890430153433,0.727877132508701,0.466688802583075,0.98786658061453,77.024459310713,108.98862995396,69.4773562273269,111.393236171081,78.7138802213986,68.6061014525795,74.8236854988251,87.9554386046375,49.2052158215599,45.7010997164184,90.5776507401079,99.5108763327821
"3892","XM_022483281.1","XM_022483281.1 PREDICTED: Crassostrea virginica dolichol-phosphate mannosyltransferase subunit 1-like (LOC111134340), transcript variant X1, mRNA"," dolichol-phosphate mannosyltransferase subunit 1-like (LOC111134340), transcript variant X1, mRNA","LOC111134340",43.7051766065788,-0.325790216150115,0.447569055367627,-0.727910502844114,0.466668373464046,0.98786658061453,26.0364369501002,51.6261931360864,48.3703112975061,41.2567541374375,36.6111070797203,43.0782497492941,52.9240702308763,39.3134157399516,31.0769784136168,53.7659996663746,43.2759886869404,57.1266141910416
"4296","XM_022487416.1","XM_022487416.1 PREDICTED: Crassostrea virginica NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial-like (LOC111136515), mRNA"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial-like (LOC111136515), mRNA","LOC111136515",66.2876344774838,0.445816597129323,0.612636680690641,0.727701443907574,0.466796366273254,0.98786658061453,80.2790139294755,92.9271476449555,67.7184358165085,78.3878328611312,42.1027731416783,69.4038468183071,74.8236854988251,65.30024987314,27.1923561119147,38.9803497581216,85.5455590323241,72.790363243424
"538","XM_022440529.1","XM_022440529.1 PREDICTED: Crassostrea virginica plexin-B2-like (LOC111106023), transcript variant X1, mRNA"," plexin-B2-like (LOC111106023), transcript variant X1, mRNA","LOC111106023",94.7091716480053,2.50847387493067,3.45184326088593,0.726705613593491,0.467406313852283,0.988283579686785,109.570005498338,221.419006116993,104.655764443695,232.069242023086,0,106.10013364178,177.021890082586,0,88.0514388385808,0,97.6225791310052,0
"2133","XM_022464563.1","XM_022464563.1 PREDICTED: Crassostrea virginica centrosome-associated protein 350-like (LOC111122689), transcript variant X5, mRNA"," centrosome-associated protein 350-like (LOC111122689), transcript variant X5, mRNA","LOC111122689",585.713772672708,-0.367145750543442,0.50516905880557,-0.726777984802805,0.467361971494193,0.988283579686785,410.073881964078,848.964064904532,742.264413365366,314.582750297961,491.504112545245,519.332233088712,459.891920626925,558.383769323381,857.206654575596,497.335496913965,833.314386808993,495.711587657748
"3283","XM_022477191.1","XM_022477191.1 PREDICTED: Crassostrea virginica 26S proteasome regulatory subunit 6B (LOC111130300), mRNA"," 26S proteasome regulatory subunit 6B (LOC111130300), mRNA","LOC111130300",162.981248266577,0.170298455992359,0.234483393109107,0.726270861805203,0.467672738466598,0.988410330701813,167.067137096476,196.179533917128,153.90553594661,183.592555911597,142.783317610909,164.3355453399,169.722018326603,161.917966522174,146.320773364112,166.674598965761,176.123209772432,127.152786425222
"504","XM_022439812.1","XM_022439812.1 PREDICTED: Crassostrea virginica uncharacterized LOC111105491 (LOC111105491), mRNA"," uncharacterized LOC111105491 (LOC111105491), mRNA","LOC111105491",11.0169144622217,-2.59119730932741,3.57073944658646,-0.725675269251173,0.468037866107493,0.988429012452057,0,12.6197360999322,0,0,0,23.1346156061024,9.12483969497867,33.3164540169082,29.7821043130494,0,14.0898567817946,10.1353670338945
"789","XM_022446406.1","XM_022446406.1 PREDICTED: Crassostrea virginica ABC transporter F family member 4-like (LOC111110073), transcript variant X2, mRNA"," ABC transporter F family member 4-like (LOC111110073), transcript variant X2, mRNA","LOC111110073",53.6359623101355,3.43722234960252,4.74093561675827,0.725009286659076,0.468446333243523,0.988429012452057,80.2790139294755,131.93360468111,199.637466627889,0,0,102.111406813142,0,82.6248059619322,0,47.0452497080778,0,0
"3213","XM_022476575.1","XM_022476575.1 PREDICTED: Crassostrea virginica cAMP-regulated phosphoprotein 19-A-like (LOC111129996), mRNA"," cAMP-regulated phosphoprotein 19-A-like (LOC111129996), mRNA","LOC111129996",35.2273986916874,1.46229399292428,2.01597330827108,0.72535384616692,0.468234979908764,0.988429012452057,40.1395069647378,27.5339696725794,67.7184358165085,48.4766861114891,49.4249945576224,28.7188331661961,52.9240702308763,42.6450611416424,0,38.9803497581216,26.1668768804756,0
"3744","XM_022481682.1","XM_022481682.1 PREDICTED: Crassostrea virginica uncharacterized LOC111133354 (LOC111133354), transcript variant X1, mRNA"," uncharacterized LOC111133354 (LOC111133354), transcript variant X1, mRNA","LOC111133354",146.457235981733,-0.317906324355075,0.438546178381621,-0.724909576291951,0.468507505588827,0.988429012452057,155.133770161014,80.3074115450233,145.990394097927,130.990194386364,144.613872964895,171.515253631449,140.522531302672,195.90074961942,185.166996381133,94.0904994161556,185.180974846443,128.074183428303
"78","XM_022431449.1","XM_022431449.1 PREDICTED: Crassostrea virginica uncharacterized LOC111099928 (LOC111099928), mRNA"," uncharacterized LOC111099928 (LOC111099928), mRNA","LOC111099928",21.3526694576683,1.37460550404516,1.9045152977136,0.72176133512574,0.470441224985097,0.989274322020834,32.5455461876252,17.2087310453621,16.7097439027748,39.1939164305656,13.7291651548951,39.0895229206557,31.9369389324253,24.654175972512,0,0,29.1861319051459,11.9781610400571
"579","XM_022441839.1","XM_022441839.1 PREDICTED: Crassostrea virginica serine/threonine-protein kinase PAK 1-like (LOC111106949), transcript variant X5, mRNA"," serine/threonine-protein kinase PAK 1-like (LOC111106949), transcript variant X5, mRNA","LOC111106949",118.889604617896,1.04785678552366,1.44980261288547,0.722758240473964,0.469828427290781,0.989274322020834,176.830800952764,71.1294216541635,145.110933892518,148.524314894775,150.105539026853,150.773874122529,104.023172522757,107.945311014782,72.5129496317724,0,144.924241184173,154.794696517661
"944","XM_022450003.1","XM_022450003.1 PREDICTED: Crassostrea virginica peptidoglycan recognition protein-like (LOC111112489), mRNA"," peptidoglycan recognition protein-like (LOC111112489), mRNA","LOC111112489",145.66857894423,-0.271896303271661,0.375878649914221,-0.723361923678588,0.46945755778524,0.989274322020834,161.642879398539,134.228102153825,115.209286908605,117.581749291697,163.834704181748,140.40318436807,93.9858488582803,173.245560887922,185.166996381133,142.479899115893,147.943496208843,172.301239576206
"1414","XM_022458558.1","XM_022458558.1 PREDICTED: Crassostrea virginica dynein regulatory complex subunit 3-like (LOC111118871), mRNA"," dynein regulatory complex subunit 3-like (LOC111118871), mRNA","LOC111118871",102.786292164528,-0.171801404813162,0.237911837197259,-0.722122139180141,0.470219387795147,0.989274322020834,100.891193181638,91.779898908598,114.329826703196,99.01620992985,104.341655177203,85.3587541328605,133.222659546689,101.948349291739,119.128417252198,91.4021994328369,91.5840690816647,100.432273335863
"2014","XM_022463374.1","XM_022463374.1 PREDICTED: Crassostrea virginica trimeric intracellular cation channel type 1B.1-like (LOC111121895), mRNA"," trimeric intracellular cation channel type 1B.1-like (LOC111121895), mRNA","LOC111121895",34.2386056450322,2.30322524255069,3.19083965030397,0.721824188918825,0.47040257572867,0.989274322020834,35.8001008063877,0,61.5622143786441,87.6706025420547,29.2888856637762,63.8196292582135,32.8494229019232,62.6349335517873,0,0,37.2374786375999,0
"2181","XM_022465109.1","XM_022465109.1 PREDICTED: Crassostrea virginica heart- and neural crest derivatives-expressed protein 2-like (LOC111123028), mRNA"," heart- and neural crest derivatives-expressed protein 2-like (LOC111123028), mRNA","LOC111123028",19.1874978935472,-2.74257703768912,3.80263933208356,-0.721229861204427,0.470768102269367,0.989274322020834,0,0,41.3346296542325,0,23.7972196018182,0,21.8996152679488,45.9767065433333,29.7821043130494,0,24.1540401973621,43.3056591448219
"2794","XM_022472022.1","XM_022472022.1 PREDICTED: Crassostrea virginica uncharacterized LOC111127039 (LOC111127039), mRNA"," uncharacterized LOC111127039 (LOC111127039), mRNA","LOC111127039",33.5523218845097,-0.409124744334625,0.566811818073781,-0.721799954215791,0.470417477616867,0.989274322020834,31.4606946480377,29.8284671452944,28.1427265730944,31.9739844565141,31.1194410177622,34.3030507262897,46.5366824443912,32.65012493657,15.5384892068084,51.0776996830559,43.2759886869404,26.7205130893582
"3304","XM_022477374.1","XM_022477374.1 PREDICTED: Crassostrea virginica testis-expressed protein 43-like (LOC111130367), mRNA"," testis-expressed protein 43-like (LOC111130367), mRNA","LOC111130367",119.895807398985,0.175515567721605,0.243028521120947,0.722201521500669,0.470170588031345,0.989274322020834,119.333669354626,125.050112262965,110.811985881559,133.053032093236,144.613872964895,109.291115104691,119.535400004221,107.945311014782,115.243794950495,120.973499249343,95.6097424478917,137.288153459116
"3958","XM_022483919.1","XM_022483919.1 PREDICTED: Crassostrea virginica peptidyl-prolyl cis-trans isomerase H-like (LOC111134667), mRNA"," peptidyl-prolyl cis-trans isomerase H-like (LOC111134667), mRNA","LOC111134667",35.542571006243,-0.968112227785541,1.34173946035086,-0.721535183538826,0.470580301751119,0.989274322020834,21.6970307917501,0,39.5757092434141,15.4712828015391,45.7638838496504,59.8309024295751,44.7117145053955,36.648099418599,23.3077338102126,49.7335496913965,48.3080803947242,41.4628651386592
"2069","XM_022463908.1","XM_022463908.1 PREDICTED: Crassostrea virginica glyoxalase domain-containing protein 5-like (LOC111122259), transcript variant X1, mRNA"," glyoxalase domain-containing protein 5-like (LOC111122259), transcript variant X1, mRNA","LOC111122259",38.1388379457048,-0.949342019173036,1.31758503894113,-0.720516696164044,0.471206923610323,0.98932786987834,40.1395069647378,42.4482032452266,35.178408216368,0,53.0861052655944,23.1346156061024,31.9369389324253,49.9746810253622,53.089838123262,40.324499749781,53.340172102508,35.01308611709
"2968","XM_022474038.1","XM_022474038.1 PREDICTED: Crassostrea virginica uncharacterized LOC111128435 (LOC111128435), mRNA"," uncharacterized LOC111128435 (LOC111128435), mRNA","LOC111128435",93.3572050323677,0.990740083104725,1.37447792229373,0.720811929413445,0.471025234718359,0.98932786987834,119.333669354626,98.6633913267429,111.691446086969,96.9533722229781,137.291651548951,85.3587541328605,84.8610091633016,98.6167038900482,0,52.4218496747153,110.706017571243,124.388595415978
"2186","XM_022465184.1","XM_022465184.1 PREDICTED: Crassostrea virginica NF-kappa-B inhibitor-like protein 1 (LOC111123087), mRNA"," NF-kappa-B inhibitor-like protein 1 (LOC111123087), mRNA","LOC111123087",40.3103906154698,0.9949026094415,1.38341859314789,0.719162381053198,0.472040875139468,0.990374944420272,50.9880223606128,27.5339696725794,58.9238337624165,26.8168901893344,66.8152704204895,51.8534487722984,30.1119709934296,58.6369590697584,0,36.2920497748029,24.1540401973621,51.5982321725537
"2775","XM_022471802.1","XM_022471802.1 PREDICTED: Crassostrea virginica probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (LOC111126886), mRNA"," probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (LOC111126886), mRNA","LOC111126886",86.6603258924721,0.25682278289647,0.357177071731164,0.719034907956724,0.472119411566129,0.990374944420272,78.1093108503005,100.957888799458,87.0665603355109,70.1364820336437,78.7138802213986,126.841513150699,89.423429010791,74.6288569978743,80.2821942351766,91.4021994328369,89.5712323985511,72.790363243424
"189","XM_022433325.1","XM_022433325.1 PREDICTED: Crassostrea virginica uncharacterized LOC111101059 (LOC111101059), transcript variant X1, mRNA"," uncharacterized LOC111101059 (LOC111101059), transcript variant X1, mRNA","LOC111101059",146.630267986529,0.490201756964312,0.683136848767105,0.717574755115327,0.47301952796223,0.990759039410875,192.018722506989,188.148792762626,175.89204108184,203.18951412688,162.004148827762,36.6962868234727,113.148012217735,96.6177166490337,152.795143866949,157.265549024146,139.892149476389,141.895138474523
"739","XM_022445674.1","XM_022445674.1 PREDICTED: Crassostrea virginica pre-mRNA-splicing factor 18-like (LOC111109520), mRNA"," pre-mRNA-splicing factor 18-like (LOC111109520), mRNA","LOC111109520",62.3745537851211,-0.382405580718003,0.533164638818928,-0.717237327601305,0.473227670608691,0.990759039410875,73.7699046919505,30.9757158816518,51.0086919137337,57.7594557924125,70.4763811284616,63.8196292582135,80.2985893158123,64.6339207928018,90.6411870397155,30.9154498081654,72.4621205920863,61.7335992064482
"1065","XM_022453073.1","XM_022453073.1 PREDICTED: Crassostrea virginica uncharacterized LOC111114657 (LOC111114657), transcript variant X2, mRNA"," uncharacterized LOC111114657 (LOC111114657), transcript variant X2, mRNA","LOC111114657",113.645069773459,-1.07261120081094,1.49723716110057,-0.716393654043757,0.473748312287542,0.990759039410875,148.624660923488,0,70.3568164327361,137.17870750698,43.9333284956643,161.942309242717,170.634502296101,131.266828826618,150.205395665814,100.811249374452,141.904986159502,106.882052357433
"2112","XM_022464361.1","XM_022464361.1 PREDICTED: Crassostrea virginica uncharacterized LOC111122571 (LOC111122571), mRNA"," uncharacterized LOC111122571 (LOC111122571), mRNA","LOC111122571",207.190489517359,-0.258970328893925,0.360598766984206,-0.718167538563069,0.472653990671738,0.990759039410875,216.970307917501,224.860752326065,195.240165600843,159.86992228257,203.191644292448,186.672415580274,156.947242753633,220.554925591932,240.84658270553,280.927348256807,254.623840413859,145.580726486848
"2342","XM_022467535.1","XM_022467535.1 PREDICTED: Crassostrea virginica ubinuclein-1-like (LOC111124573), mRNA"," ubinuclein-1-like (LOC111124573), mRNA","LOC111124573",357.952779891756,-0.216954904311521,0.302548012362561,-0.717092479363347,0.473317035908104,0.990759039410875,371.019226538927,344.174620907243,373.77058729891,324.89693883232,402.722177876923,252.087535569943,295.644806117309,381.140233953429,380.692985566805,295.71299816506,404.580173305815,468.99107456839
"3851","XM_022482877.1","XM_022482877.1 PREDICTED: Crassostrea virginica FK506-binding protein 3-like (LOC111134076), transcript variant X3, mRNA"," FK506-binding protein 3-like (LOC111134076), transcript variant X3, mRNA","LOC111134076",69.5582462870171,1.47267979469765,2.05535747642683,0.71650786375996,0.473677813594141,0.990759039410875,79.194162389888,55.0679393451588,87.0665603355109,115.518911584825,97.9347114382518,86.9542448643159,104.023172522757,77.2941733192269,0,0,42.2695703453837,89.3755092988877
"4730","XR_002637503.1","XR_002637503.1 PREDICTED: Crassostrea virginica uncharacterized LOC111118854 (LOC111118854), ncRNA"," uncharacterized LOC111118854 (LOC111118854), ncRNA","LOC111118854",13.2261952878199,1.63721298017289,2.28536923432734,0.716388824869595,0.473751293338519,0.990759039410875,21.6970307917501,0,11.4329826703196,25.7854713358984,28.3736079867832,16.752652680281,9.12483969497867,20.6562014904831,0,0,11.0706017571243,13.8209550462197
"90","XM_022431984.1","XM_022431984.1 PREDICTED: Crassostrea virginica forkhead box protein O-like (LOC111100287), mRNA"," forkhead box protein O-like (LOC111100287), mRNA","LOC111100287",354.435690439575,1.08473224962888,1.52032048217398,0.71348920332756,0.475543091732535,0.991002774221509,416.582991201603,382.033829207039,445.006863937056,482.704023408019,407.298566261888,374.142576526276,356.781232073666,351.155425338212,309.4749100356,0,383.445388133123,344.602479152412
"188","XM_022433323.1","XM_022433323.1 PREDICTED: Crassostrea virginica nuclear migration protein nudC-like (LOC111101057), mRNA"," nuclear migration protein nudC-like (LOC111101057), mRNA","LOC111101057",514.134117447387,-0.21349518464889,0.299482413532397,-0.712880539897864,0.475919681996548,0.991002774221509,466.486162022628,527.734418724439,556.698310024024,447.635782391197,612.320765908322,361.378650674634,473.579180169393,569.711363689129,608.590827266661,412.654047439425,539.44023107442,593.379669984368
"454","XM_022438275.1","XM_022438275.1 PREDICTED: Crassostrea virginica trithorax group protein osa-like (LOC111104368), mRNA"," trithorax group protein osa-like (LOC111104368), mRNA","LOC111104368",371.213205278579,1.10146468137321,1.54572564753519,0.712587439517225,0.476101086419905,0.991002774221509,465.401310483041,411.862296352334,537.350185505022,461.044227485864,414.620787677832,349.412470188719,246.370671764424,409.126055327632,379.398111466238,0,376.400459742226,403.571887349616
"976","XM_022450690.1","XM_022450690.1 PREDICTED: Crassostrea virginica ribosome biogenesis protein WDR12 homolog (LOC111112843), mRNA"," ribosome biogenesis protein WDR12 homolog (LOC111112843), mRNA","LOC111112843",40.7920947989923,0.901300681856775,1.26495428526032,0.712516406607764,0.47614505550647,0.991002774221509,54.2425769793754,30.9757158816518,44.8524704758693,40.2253352840016,59.4930490045455,46.2692312122048,20.0746473289531,49.3083519450241,0,29.571299816506,57.365845468735,57.1266141910416
"992","XM_022451062.1","XM_022451062.1 PREDICTED: Crassostrea virginica calmodulin-A-like (LOC111113021), transcript variant X2, mRNA"," calmodulin-A-like (LOC111113021), transcript variant X2, mRNA","LOC111113021",99.9956451068149,-0.287325190059034,0.402117761700646,-0.714529964664759,0.474899534114512,0.991002774221509,83.5335685482381,100.957888799458,101.137923622058,77.3564140076953,87.8666569913287,118.066314127695,128.660239699199,94.6187294080192,82.8719424363113,138.447449140915,112.718854254357,73.7117602465053
"1774","XM_022461726.1","XM_022461726.1 PREDICTED: Crassostrea virginica growth hormone-inducible transmembrane protein-like (LOC111120766), mRNA"," growth hormone-inducible transmembrane protein-like (LOC111120766), mRNA","LOC111120766",350.368862337371,-0.209237560136894,0.293230720736551,-0.713559478390673,0.475499621900996,0.991002774221509,338.473680351302,348.763615852673,351.78408216368,263.011807626164,309.363854823636,409.243372618294,254.583027489905,336.496185570772,420.834082684394,428.783847339338,354.259256227978,388.829535300315
"2588","XM_022470119.1","XM_022470119.1 PREDICTED: Crassostrea virginica uncharacterized LOC111125895 (LOC111125895), mRNA"," uncharacterized LOC111125895 (LOC111125895), mRNA","LOC111125895",18.9806633454294,-1.35198458336866,1.89173781373602,-0.714678627002019,0.474807647392267,0.991002774221509,0,11.4724873635748,25.5043459568668,0,21.0513865708392,27.9210878004684,28.2870030544339,29.3184795348792,32.3718525141841,21.5063998665499,10.0641834155675,20.270734067789
"3267","XM_022477034.1","XM_022477034.1 PREDICTED: Crassostrea virginica phospholipid scramblase 1-like (LOC111130244), mRNA"," phospholipid scramblase 1-like (LOC111130244), mRNA","LOC111130244",38.8996446967478,0.944197156443556,1.32471485884811,0.712755013003004,0.475997367921359,0.991002774221509,78.1093108503005,53.9206906088014,51.0086919137337,30.9425656030781,23.7972196018182,39.8872682863834,58.3989740478635,38.6470866596135,0,29.571299816506,20.1283668311351,42.3842621417405
"3773","XM_022481897.1","XM_022481897.1 PREDICTED: Crassostrea virginica perlucin-like (LOC111133463), mRNA"," perlucin-like (LOC111133463), mRNA","LOC111133463",50.0905423954707,0.207658478107593,0.291004206481443,0.713592702381897,0.475479071396895,0.991002774221509,49.9031708210253,52.7734418724439,50.1292317083245,47.4452672580531,55.8319382965734,54.2466848694814,42.8867465663997,46.6430356236714,53.089838123262,49.7335496913965,52.3337537609512,46.0698501540658
"4071","XM_022485161.1","XM_022485161.1 PREDICTED: Crassostrea virginica heat shock factor protein-like (LOC111135254), mRNA"," heat shock factor protein-like (LOC111135254), mRNA","LOC111135254",104.645298400771,0.966532275826174,1.35637526387217,0.712584711303952,0.476102775131902,0.991002774221509,121.503372433801,95.2216451176705,121.36550834647,144.398639481031,109.833321239161,121.257295590606,135.960111455182,105.27999469343,123.0130395539,0,131.840802743935,46.0698501540658
"4172","XM_022486263.1","XM_022486263.1 PREDICTED: Crassostrea virginica ATP-dependent RNA helicase A-like (LOC111135850), mRNA"," ATP-dependent RNA helicase A-like (LOC111135850), mRNA","LOC111135850",73.7322743033446,1.97286295407916,2.76052491548238,0.714669497462016,0.474813289989434,0.991002774221509,72.685053152363,69.982172917806,128.401189989743,142.335801774159,59.4930490045455,112.482096567601,0,95.2850584883573,81.577068335744,0,0,122.545801409815
"1048","XM_022452826.1","XM_022452826.1 PREDICTED: Crassostrea virginica ras-related protein Rab-18A-like (LOC111114498), mRNA"," ras-related protein Rab-18A-like (LOC111114498), mRNA","LOC111114498",191.605682714861,-0.129684414228115,0.182165047516886,-0.711906131257664,0.476522905185815,0.991358169111038,197.442980204926,192.737787708056,210.190989092799,149.555733748211,188.54720146056,183.481434117364,189.796665655556,176.577206289613,220.128597096452,181.460248874014,199.270831628237,210.07851670254
"1425","XM_022458693.1","XM_022458693.1 PREDICTED: Crassostrea virginica nuclear factor 1 X-type-like (LOC111118959), mRNA"," nuclear factor 1 X-type-like (LOC111118959), mRNA","LOC111118959",229.304083057388,1.06911077714502,1.50315490037051,0.711244580902135,0.476932687057797,0.991779658099771,289.655361069864,237.480488425997,291.101327990446,287.765860108626,227.904141571259,292.772549222054,212.608764893003,267.197961215603,121.718165453332,0,273.745788903437,249.698587835037
"4357","XM_022487829.1","XM_022487829.1 PREDICTED: Crassostrea virginica uncharacterized LOC111136739 (LOC111136739), transcript variant X1, mRNA"," uncharacterized LOC111136739 (LOC111136739), transcript variant X1, mRNA","LOC111136739",38.0886897647633,-0.967134081693093,1.36044081396837,-0.710897579492626,0.477147706068535,0.99179594830659,20.6121792521626,40.1537057725116,50.1292317083245,0,37.5263847567133,43.0782497492941,51.0991022918805,47.3093647040096,45.3205935198578,22.8505498582092,48.3080803947242,50.6768351694724
"283","XM_022435342.1","XM_022435342.1 PREDICTED: Crassostrea virginica uncharacterized LOC111102549 (LOC111102549), mRNA"," uncharacterized LOC111102549 (LOC111102549), mRNA","LOC111102549",82.9807790115027,-0.205375728456318,0.289709304389554,-0.708902770275414,0.478384815866866,0.993935813174778,80.2790139294755,66.5404267087336,62.4416745840533,86.6391836886187,90.6124900223077,94.9316985215925,88.5109450412931,81.9584768815941,85.4616906374461,94.0904994161556,101.648252497232,62.6549962095295
"1818","XM_022461996.1","XM_022461996.1 PREDICTED: Crassostrea virginica neurensin-1-like (LOC111120937), mRNA"," neurensin-1-like (LOC111120937), mRNA","LOC111120937",131.113440416338,0.209238770572402,0.295487807954429,0.708113042026665,0.47887506113115,0.994323128122119,117.163966275451,159.467574353689,119.606587935651,154.712828015391,131.799985486993,130.830239979338,144.172467180663,140.595435951352,124.307913654467,154.577249040827,96.6161607894484,99.5108763327821
"3491","XM_022478871.1","XM_022478871.1 PREDICTED: Crassostrea virginica mesenchyme-specific cell surface glycoprotein-like (LOC111131386), mRNA"," mesenchyme-specific cell surface glycoprotein-like (LOC111131386), mRNA","LOC111131386",120.174055004006,0.215099813227288,0.303841905759388,0.70793333358574,0.478986658334992,0.994323128122119,131.267036290088,138.817097099255,140.713632865472,109.330398464209,117.155542655105,112.482096567601,72.0862335903315,133.932145147971,124.307913654467,111.564449307727,117.75094596214,132.68116844371
"155","XM_022432922.1","XM_022432922.1 PREDICTED: Crassostrea virginica uncharacterized LOC111100805 (LOC111100805), mRNA"," uncharacterized LOC111100805 (LOC111100805), mRNA","LOC111100805",55.1954957723199,1.06438226063373,1.51074353159425,0.704541994305623,0.481095307422221,0.994706262568095,66.1759439148379,73.4239191268784,61.5622143786441,27.8483090427703,55.8319382965734,102.111406813142,25.5495511459403,70.6308825158453,73.8078237323398,38.9803497581216,66.4236105427458,0
"176","XM_022433229.1","XM_022433229.1 PREDICTED: Crassostrea virginica protein quaking-B-like (LOC111101020), mRNA"," protein quaking-B-like (LOC111101020), mRNA","LOC111101020",182.024483723458,1.51451636983466,2.17775965837814,0.695446976441179,0.486775229568162,0.994706262568095,222.394565615439,198.474031389843,240.972096282121,276.420252720831,192.208312168532,241.716845815484,168.809534357105,213.89163478855,0,0,229.46338187494,199.943149668646
"184","XM_022433297.1","XM_022433297.1 PREDICTED: Crassostrea virginica V-type proton ATPase subunit B (LOC111101041), mRNA"," V-type proton ATPase subunit B (LOC111101041), mRNA","LOC111101041",290.655147128071,0.151176554800296,0.216248921469972,0.6990858209727,0.48449839907023,0.994706262568095,307.012985703265,287.959432825726,295.498629017492,348.619572461347,251.701361173077,299.952257513603,239.070800008441,316.506313160628,303.000539532763,262.109248373576,311.989685882594,264.440939884338
"250","XM_022434487.1","XM_022434487.1 PREDICTED: Crassostrea virginica GATA zinc finger domain-containing protein 1-like (LOC111101857), mRNA"," GATA zinc finger domain-containing protein 1-like (LOC111101857), mRNA","LOC111101857",27.7822774929124,-1.04103560697132,1.48009664840676,-0.703356505868678,0.481833604653691,0.994706262568095,40.1395069647378,17.2087310453621,0,16.502701654975,32.0347186947553,31.9098146291067,23.7245832069445,43.3113902219806,19.4231115085105,47.0452497080778,15.0962751233513,46.9912471571471
"331","XM_022436423.1","XM_022436423.1 PREDICTED: Crassostrea virginica phosphatidylinositol-binding clathrin assembly protein LAP-like (LOC111103287), transcript variant X1, mRNA"," phosphatidylinositol-binding clathrin assembly protein LAP-like (LOC111103287), transcript variant X1, mRNA","LOC111103287",95.9010322990548,1.48228261435584,2.11382067570289,0.701233851761313,0.483157087175052,0.994706262568095,84.6184200878256,63.0986804996612,136.316331838426,165.02701654975,154.681927411818,118.066314127695,54.749038169872,119.272905380531,0,0,138.885731134832,116.096022388246
"335","XM_022436489.1","XM_022436489.1 PREDICTED: Crassostrea virginica excitatory amino acid transporter-like (LOC111103311), transcript variant X3, mRNA"," excitatory amino acid transporter-like (LOC111103311), transcript variant X3, mRNA","LOC111103311",216.253818204754,0.519438569627882,0.740677229657716,0.70130219862156,0.483114441926958,0.994706262568095,156.218621700601,382.033829207039,236.574795255075,235.163498583394,142.783317610909,260.06498922722,126.835271760204,259.202012251545,275.808183420849,79.3048495079026,301.925502467026,139.130947465279
"366","XM_022436935.1","XM_022436935.1 PREDICTED: Crassostrea virginica M-phase phosphoprotein 8-like (LOC111103579), mRNA"," M-phase phosphoprotein 8-like (LOC111103579), mRNA","LOC111103579",531.972236407159,-0.19571350093336,0.277994684719335,-0.70401885968055,0.481421028694272,0.994706262568095,541.340918254166,482.991718006497,535.591265094204,535.306384933251,623.304098032238,358.187669211723,631.438906892524,626.349335517873,574.92410065191,403.24499749781,527.363210975739,543.624231817977
"392","XM_022437329.1","XM_022437329.1 PREDICTED: Crassostrea virginica afadin-like (LOC111103819), transcript variant X1, mRNA"," afadin-like (LOC111103819), transcript variant X1, mRNA","LOC111103819",684.312160177867,0.274945189414183,0.392751833560731,0.700048137067879,0.483897242975063,0.994706262568095,785.432514661355,698.674480441703,756.335776651913,693.11346950895,698.356867545664,671.701597942697,352.218812226177,810.256161691206,767.860341636447,514.809446805537,717.576277529966,745.410175492785
